state_id,subdivision,year,month,season,regime_id,regime_assignment_version,previous_state_id,previous_regime_id,regime_changed,consecutive_months_in_current_regime,regime_duration
vidarbha_1913_02,Vidarbha,1913,2,WINTER,REGIME_01,v1,vidarbha_1913_01,REGIME_01,False,5,5
vidarbha_1913_03,Vidarbha,1913,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1913_02,REGIME_01,False,6,6
vidarbha_1913_04,Vidarbha,1913,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1913_03,REGIME_01,False,7,7
vidarbha_1913_05,Vidarbha,1913,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1913_04,REGIME_01,False,8,8
vidarbha_1913_06,Vidarbha,1913,6,MONSOON,REGIME_01,v1,vidarbha_1913_05,REGIME_01,False,9,9
vidarbha_1913_07,Vidarbha,1913,7,MONSOON,REGIME_01,v1,vidarbha_1913_06,REGIME_01,False,10,10
vidarbha_1913_08,Vidarbha,1913,8,MONSOON,REGIME_01,v1,vidarbha_1913_07,REGIME_01,False,11,11
vidarbha_1913_09,Vidarbha,1913,9,MONSOON,REGIME_01,v1,vidarbha_1913_08,REGIME_01,False,12,12
vidarbha_1913_10,Vidarbha,1913,10,POST_MONSOON,REGIME_01,v1,vidarbha_1913_09,REGIME_01,False,13,13
vidarbha_1913_11,Vidarbha,1913,11,POST_MONSOON,REGIME_01,v1,vidarbha_1913_10,REGIME_01,False,14,14
vidarbha_1913_12,Vidarbha,1913,12,POST_MONSOON,REGIME_01,v1,vidarbha_1913_11,REGIME_01,False,15,15
vidarbha_1914_01,Vidarbha,1914,1,WINTER,REGIME_01,v1,vidarbha_1913_12,REGIME_01,False,16,16
vidarbha_1914_02,Vidarbha,1914,2,WINTER,REGIME_01,v1,vidarbha_1914_01,REGIME_01,False,17,17
vidarbha_1914_03,Vidarbha,1914,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1914_02,REGIME_01,False,18,18
vidarbha_1914_04,Vidarbha,1914,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1914_03,REGIME_01,False,19,19
vidarbha_1914_05,Vidarbha,1914,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1914_04,REGIME_01,False,20,20
vidarbha_1914_06,Vidarbha,1914,6,MONSOON,REGIME_01,v1,vidarbha_1914_05,REGIME_01,False,21,21
vidarbha_1914_07,Vidarbha,1914,7,MONSOON,REGIME_01,v1,vidarbha_1914_06,REGIME_01,False,22,22
vidarbha_1914_08,Vidarbha,1914,8,MONSOON,REGIME_01,v1,vidarbha_1914_07,REGIME_01,False,23,23
vidarbha_1914_09,Vidarbha,1914,9,MONSOON,REGIME_01,v1,vidarbha_1914_08,REGIME_01,False,24,24
vidarbha_1914_10,Vidarbha,1914,10,POST_MONSOON,REGIME_01,v1,vidarbha_1914_09,REGIME_01,False,25,25
vidarbha_1914_11,Vidarbha,1914,11,POST_MONSOON,REGIME_01,v1,vidarbha_1914_10,REGIME_01,False,26,26
vidarbha_1914_12,Vidarbha,1914,12,POST_MONSOON,REGIME_01,v1,vidarbha_1914_11,REGIME_01,False,27,27
vidarbha_1915_01,Vidarbha,1915,1,WINTER,REGIME_01,v1,vidarbha_1914_12,REGIME_01,False,28,28
vidarbha_1915_02,Vidarbha,1915,2,WINTER,REGIME_01,v1,vidarbha_1915_01,REGIME_01,False,29,29
vidarbha_1915_03,Vidarbha,1915,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1915_02,REGIME_01,False,30,30
vidarbha_1915_04,Vidarbha,1915,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1915_03,REGIME_01,False,31,31
vidarbha_1915_05,Vidarbha,1915,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1915_04,REGIME_01,False,32,32
vidarbha_1915_06,Vidarbha,1915,6,MONSOON,REGIME_01,v1,vidarbha_1915_05,REGIME_01,False,33,33
vidarbha_1915_07,Vidarbha,1915,7,MONSOON,REGIME_01,v1,vidarbha_1915_06,REGIME_01,False,34,34
vidarbha_1915_08,Vidarbha,1915,8,MONSOON,REGIME_02,v1,vidarbha_1915_07,REGIME_01,True,1,1
vidarbha_1915_09,Vidarbha,1915,9,MONSOON,REGIME_01,v1,vidarbha_1915_08,REGIME_02,True,1,1
vidarbha_1915_10,Vidarbha,1915,10,POST_MONSOON,REGIME_01,v1,vidarbha_1915_09,REGIME_01,False,2,2
vidarbha_1915_11,Vidarbha,1915,11,POST_MONSOON,REGIME_01,v1,vidarbha_1915_10,REGIME_01,False,3,3
vidarbha_1915_12,Vidarbha,1915,12,POST_MONSOON,REGIME_01,v1,vidarbha_1915_11,REGIME_01,False,4,4
vidarbha_1916_01,Vidarbha,1916,1,WINTER,REGIME_01,v1,vidarbha_1915_12,REGIME_01,False,5,5
vidarbha_1916_02,Vidarbha,1916,2,WINTER,REGIME_01,v1,vidarbha_1916_01,REGIME_01,False,6,6
vidarbha_1916_03,Vidarbha,1916,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1916_02,REGIME_01,False,7,7
vidarbha_1916_04,Vidarbha,1916,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1916_03,REGIME_01,False,8,8
vidarbha_1916_05,Vidarbha,1916,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1916_04,REGIME_01,False,9,9
vidarbha_1916_06,Vidarbha,1916,6,MONSOON,REGIME_01,v1,vidarbha_1916_05,REGIME_01,False,10,10
vidarbha_1916_07,Vidarbha,1916,7,MONSOON,REGIME_01,v1,vidarbha_1916_06,REGIME_01,False,11,11
vidarbha_1916_08,Vidarbha,1916,8,MONSOON,REGIME_01,v1,vidarbha_1916_07,REGIME_01,False,12,12
vidarbha_1916_09,Vidarbha,1916,9,MONSOON,REGIME_01,v1,vidarbha_1916_08,REGIME_01,False,13,13
vidarbha_1916_10,Vidarbha,1916,10,POST_MONSOON,REGIME_01,v1,vidarbha_1916_09,REGIME_01,False,14,14
vidarbha_1916_11,Vidarbha,1916,11,POST_MONSOON,REGIME_01,v1,vidarbha_1916_10,REGIME_01,False,15,15
vidarbha_1916_12,Vidarbha,1916,12,POST_MONSOON,REGIME_01,v1,vidarbha_1916_11,REGIME_01,False,16,16
vidarbha_1917_01,Vidarbha,1917,1,WINTER,REGIME_01,v1,vidarbha_1916_12,REGIME_01,False,17,17
vidarbha_1917_02,Vidarbha,1917,2,WINTER,REGIME_01,v1,vidarbha_1917_01,REGIME_01,False,18,18
vidarbha_1917_03,Vidarbha,1917,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1917_02,REGIME_01,False,19,19
vidarbha_1917_04,Vidarbha,1917,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1917_03,REGIME_01,False,20,20
vidarbha_1917_05,Vidarbha,1917,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1917_04,REGIME_01,False,21,21
vidarbha_1917_06,Vidarbha,1917,6,MONSOON,REGIME_01,v1,vidarbha_1917_05,REGIME_01,False,22,22
vidarbha_1917_07,Vidarbha,1917,7,MONSOON,REGIME_01,v1,vidarbha_1917_06,REGIME_01,False,23,23
vidarbha_1917_08,Vidarbha,1917,8,MONSOON,REGIME_02,v1,vidarbha_1917_07,REGIME_01,True,1,1
vidarbha_1917_09,Vidarbha,1917,9,MONSOON,REGIME_01,v1,vidarbha_1917_08,REGIME_02,True,1,1
vidarbha_1917_10,Vidarbha,1917,10,POST_MONSOON,REGIME_01,v1,vidarbha_1917_09,REGIME_01,False,2,2
vidarbha_1917_11,Vidarbha,1917,11,POST_MONSOON,REGIME_01,v1,vidarbha_1917_10,REGIME_01,False,3,3
vidarbha_1917_12,Vidarbha,1917,12,POST_MONSOON,REGIME_01,v1,vidarbha_1917_11,REGIME_01,False,4,4
vidarbha_1918_01,Vidarbha,1918,1,WINTER,REGIME_01,v1,vidarbha_1917_12,REGIME_01,False,5,5
vidarbha_1918_02,Vidarbha,1918,2,WINTER,REGIME_01,v1,vidarbha_1918_01,REGIME_01,False,6,6
vidarbha_1918_03,Vidarbha,1918,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1918_02,REGIME_01,False,7,7
vidarbha_1918_04,Vidarbha,1918,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1918_03,REGIME_01,False,8,8
vidarbha_1918_05,Vidarbha,1918,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1918_04,REGIME_01,False,9,9
vidarbha_1918_06,Vidarbha,1918,6,MONSOON,REGIME_01,v1,vidarbha_1918_05,REGIME_01,False,10,10
vidarbha_1918_07,Vidarbha,1918,7,MONSOON,REGIME_02,v1,vidarbha_1918_06,REGIME_01,True,1,1
vidarbha_1918_08,Vidarbha,1918,8,MONSOON,REGIME_02,v1,vidarbha_1918_07,REGIME_02,False,2,2
vidarbha_1918_09,Vidarbha,1918,9,MONSOON,REGIME_02,v1,vidarbha_1918_08,REGIME_02,False,3,3
vidarbha_1918_10,Vidarbha,1918,10,POST_MONSOON,REGIME_01,v1,vidarbha_1918_09,REGIME_02,True,1,1
vidarbha_1918_11,Vidarbha,1918,11,POST_MONSOON,REGIME_01,v1,vidarbha_1918_10,REGIME_01,False,2,2
vidarbha_1918_12,Vidarbha,1918,12,POST_MONSOON,REGIME_01,v1,vidarbha_1918_11,REGIME_01,False,3,3
vidarbha_1919_01,Vidarbha,1919,1,WINTER,REGIME_01,v1,vidarbha_1918_12,REGIME_01,False,4,4
vidarbha_1919_02,Vidarbha,1919,2,WINTER,REGIME_01,v1,vidarbha_1919_01,REGIME_01,False,5,5
vidarbha_1919_03,Vidarbha,1919,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1919_02,REGIME_01,False,6,6
vidarbha_1919_04,Vidarbha,1919,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1919_03,REGIME_01,False,7,7
vidarbha_1919_05,Vidarbha,1919,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1919_04,REGIME_01,False,8,8
vidarbha_1919_06,Vidarbha,1919,6,MONSOON,REGIME_01,v1,vidarbha_1919_05,REGIME_01,False,9,9
vidarbha_1919_07,Vidarbha,1919,7,MONSOON,REGIME_02,v1,vidarbha_1919_06,REGIME_01,True,1,1
vidarbha_1919_08,Vidarbha,1919,8,MONSOON,REGIME_01,v1,vidarbha_1919_07,REGIME_02,True,1,1
vidarbha_1919_09,Vidarbha,1919,9,MONSOON,REGIME_02,v1,vidarbha_1919_08,REGIME_01,True,1,1
vidarbha_1919_10,Vidarbha,1919,10,POST_MONSOON,REGIME_01,v1,vidarbha_1919_09,REGIME_02,True,1,1
vidarbha_1919_11,Vidarbha,1919,11,POST_MONSOON,REGIME_01,v1,vidarbha_1919_10,REGIME_01,False,2,2
vidarbha_1919_12,Vidarbha,1919,12,POST_MONSOON,REGIME_01,v1,vidarbha_1919_11,REGIME_01,False,3,3
vidarbha_1920_01,Vidarbha,1920,1,WINTER,REGIME_01,v1,vidarbha_1919_12,REGIME_01,False,4,4
vidarbha_1920_02,Vidarbha,1920,2,WINTER,REGIME_01,v1,vidarbha_1920_01,REGIME_01,False,5,5
vidarbha_1920_03,Vidarbha,1920,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1920_02,REGIME_01,False,6,6
vidarbha_1920_04,Vidarbha,1920,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1920_03,REGIME_01,False,7,7
vidarbha_1920_05,Vidarbha,1920,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1920_04,REGIME_01,False,8,8
vidarbha_1920_06,Vidarbha,1920,6,MONSOON,REGIME_02,v1,vidarbha_1920_05,REGIME_01,True,1,1
vidarbha_1920_07,Vidarbha,1920,7,MONSOON,REGIME_02,v1,vidarbha_1920_06,REGIME_02,False,2,2
vidarbha_1920_08,Vidarbha,1920,8,MONSOON,REGIME_02,v1,vidarbha_1920_07,REGIME_02,False,3,3
vidarbha_1920_09,Vidarbha,1920,9,MONSOON,REGIME_02,v1,vidarbha_1920_08,REGIME_02,False,4,4
vidarbha_1920_10,Vidarbha,1920,10,POST_MONSOON,REGIME_01,v1,vidarbha_1920_09,REGIME_02,True,1,1
vidarbha_1920_11,Vidarbha,1920,11,POST_MONSOON,REGIME_01,v1,vidarbha_1920_10,REGIME_01,False,2,2
vidarbha_1920_12,Vidarbha,1920,12,POST_MONSOON,REGIME_01,v1,vidarbha_1920_11,REGIME_01,False,3,3
vidarbha_1921_01,Vidarbha,1921,1,WINTER,REGIME_01,v1,vidarbha_1920_12,REGIME_01,False,4,4
vidarbha_1921_02,Vidarbha,1921,2,WINTER,REGIME_01,v1,vidarbha_1921_01,REGIME_01,False,5,5
vidarbha_1921_03,Vidarbha,1921,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1921_02,REGIME_01,False,6,6
vidarbha_1921_04,Vidarbha,1921,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1921_03,REGIME_01,False,7,7
vidarbha_1921_05,Vidarbha,1921,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1921_04,REGIME_01,False,8,8
vidarbha_1921_06,Vidarbha,1921,6,MONSOON,REGIME_01,v1,vidarbha_1921_05,REGIME_01,False,9,9
vidarbha_1921_07,Vidarbha,1921,7,MONSOON,REGIME_01,v1,vidarbha_1921_06,REGIME_01,False,10,10
vidarbha_1921_08,Vidarbha,1921,8,MONSOON,REGIME_01,v1,vidarbha_1921_07,REGIME_01,False,11,11
vidarbha_1921_09,Vidarbha,1921,9,MONSOON,REGIME_01,v1,vidarbha_1921_08,REGIME_01,False,12,12
vidarbha_1921_10,Vidarbha,1921,10,POST_MONSOON,REGIME_01,v1,vidarbha_1921_09,REGIME_01,False,13,13
vidarbha_1921_11,Vidarbha,1921,11,POST_MONSOON,REGIME_01,v1,vidarbha_1921_10,REGIME_01,False,14,14
vidarbha_1921_12,Vidarbha,1921,12,POST_MONSOON,REGIME_01,v1,vidarbha_1921_11,REGIME_01,False,15,15
vidarbha_1922_01,Vidarbha,1922,1,WINTER,REGIME_01,v1,vidarbha_1921_12,REGIME_01,False,16,16
vidarbha_1922_02,Vidarbha,1922,2,WINTER,REGIME_01,v1,vidarbha_1922_01,REGIME_01,False,17,17
vidarbha_1922_03,Vidarbha,1922,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1922_02,REGIME_01,False,18,18
vidarbha_1922_04,Vidarbha,1922,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1922_03,REGIME_01,False,19,19
vidarbha_1922_05,Vidarbha,1922,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1922_04,REGIME_01,False,20,20
vidarbha_1922_06,Vidarbha,1922,6,MONSOON,REGIME_01,v1,vidarbha_1922_05,REGIME_01,False,21,21
vidarbha_1922_07,Vidarbha,1922,7,MONSOON,REGIME_01,v1,vidarbha_1922_06,REGIME_01,False,22,22
vidarbha_1922_08,Vidarbha,1922,8,MONSOON,REGIME_02,v1,vidarbha_1922_07,REGIME_01,True,1,1
vidarbha_1922_09,Vidarbha,1922,9,MONSOON,REGIME_01,v1,vidarbha_1922_08,REGIME_02,True,1,1
vidarbha_1922_10,Vidarbha,1922,10,POST_MONSOON,REGIME_01,v1,vidarbha_1922_09,REGIME_01,False,2,2
vidarbha_1922_11,Vidarbha,1922,11,POST_MONSOON,REGIME_01,v1,vidarbha_1922_10,REGIME_01,False,3,3
vidarbha_1922_12,Vidarbha,1922,12,POST_MONSOON,REGIME_01,v1,vidarbha_1922_11,REGIME_01,False,4,4
vidarbha_1923_01,Vidarbha,1923,1,WINTER,REGIME_01,v1,vidarbha_1922_12,REGIME_01,False,5,5
vidarbha_1923_02,Vidarbha,1923,2,WINTER,REGIME_01,v1,vidarbha_1923_01,REGIME_01,False,6,6
vidarbha_1923_03,Vidarbha,1923,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1923_02,REGIME_01,False,7,7
vidarbha_1923_04,Vidarbha,1923,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1923_03,REGIME_01,False,8,8
vidarbha_1923_05,Vidarbha,1923,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1923_04,REGIME_01,False,9,9
vidarbha_1923_06,Vidarbha,1923,6,MONSOON,REGIME_02,v1,vidarbha_1923_05,REGIME_01,True,1,1
vidarbha_1923_07,Vidarbha,1923,7,MONSOON,REGIME_01,v1,vidarbha_1923_06,REGIME_02,True,1,1
vidarbha_1923_08,Vidarbha,1923,8,MONSOON,REGIME_02,v1,vidarbha_1923_07,REGIME_01,True,1,1
vidarbha_1923_09,Vidarbha,1923,9,MONSOON,REGIME_01,v1,vidarbha_1923_08,REGIME_02,True,1,1
vidarbha_1923_10,Vidarbha,1923,10,POST_MONSOON,REGIME_01,v1,vidarbha_1923_09,REGIME_01,False,2,2
vidarbha_1923_11,Vidarbha,1923,11,POST_MONSOON,REGIME_01,v1,vidarbha_1923_10,REGIME_01,False,3,3
vidarbha_1923_12,Vidarbha,1923,12,POST_MONSOON,REGIME_01,v1,vidarbha_1923_11,REGIME_01,False,4,4
vidarbha_1924_01,Vidarbha,1924,1,WINTER,REGIME_01,v1,vidarbha_1923_12,REGIME_01,False,5,5
vidarbha_1924_02,Vidarbha,1924,2,WINTER,REGIME_01,v1,vidarbha_1924_01,REGIME_01,False,6,6
vidarbha_1924_03,Vidarbha,1924,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1924_02,REGIME_01,False,7,7
vidarbha_1924_04,Vidarbha,1924,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1924_03,REGIME_01,False,8,8
vidarbha_1924_05,Vidarbha,1924,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1924_04,REGIME_01,False,9,9
vidarbha_1924_06,Vidarbha,1924,6,MONSOON,REGIME_02,v1,vidarbha_1924_05,REGIME_01,True,1,1
vidarbha_1924_07,Vidarbha,1924,7,MONSOON,REGIME_01,v1,vidarbha_1924_06,REGIME_02,True,1,1
vidarbha_1924_08,Vidarbha,1924,8,MONSOON,REGIME_02,v1,vidarbha_1924_07,REGIME_01,True,1,1
vidarbha_1924_09,Vidarbha,1924,9,MONSOON,REGIME_01,v1,vidarbha_1924_08,REGIME_02,True,1,1
vidarbha_1924_10,Vidarbha,1924,10,POST_MONSOON,REGIME_01,v1,vidarbha_1924_09,REGIME_01,False,2,2
vidarbha_1924_11,Vidarbha,1924,11,POST_MONSOON,REGIME_01,v1,vidarbha_1924_10,REGIME_01,False,3,3
vidarbha_1924_12,Vidarbha,1924,12,POST_MONSOON,REGIME_01,v1,vidarbha_1924_11,REGIME_01,False,4,4
vidarbha_1925_01,Vidarbha,1925,1,WINTER,REGIME_01,v1,vidarbha_1924_12,REGIME_01,False,5,5
vidarbha_1925_02,Vidarbha,1925,2,WINTER,REGIME_01,v1,vidarbha_1925_01,REGIME_01,False,6,6
vidarbha_1925_03,Vidarbha,1925,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1925_02,REGIME_01,False,7,7
vidarbha_1925_04,Vidarbha,1925,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1925_03,REGIME_01,False,8,8
vidarbha_1925_05,Vidarbha,1925,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1925_04,REGIME_01,False,9,9
vidarbha_1925_06,Vidarbha,1925,6,MONSOON,REGIME_01,v1,vidarbha_1925_05,REGIME_01,False,10,10
vidarbha_1925_07,Vidarbha,1925,7,MONSOON,REGIME_01,v1,vidarbha_1925_06,REGIME_01,False,11,11
vidarbha_1925_08,Vidarbha,1925,8,MONSOON,REGIME_01,v1,vidarbha_1925_07,REGIME_01,False,12,12
vidarbha_1925_09,Vidarbha,1925,9,MONSOON,REGIME_02,v1,vidarbha_1925_08,REGIME_01,True,1,1
vidarbha_1925_10,Vidarbha,1925,10,POST_MONSOON,REGIME_01,v1,vidarbha_1925_09,REGIME_02,True,1,1
vidarbha_1925_11,Vidarbha,1925,11,POST_MONSOON,REGIME_01,v1,vidarbha_1925_10,REGIME_01,False,2,2
vidarbha_1925_12,Vidarbha,1925,12,POST_MONSOON,REGIME_01,v1,vidarbha_1925_11,REGIME_01,False,3,3
vidarbha_1926_01,Vidarbha,1926,1,WINTER,REGIME_01,v1,vidarbha_1925_12,REGIME_01,False,4,4
vidarbha_1926_02,Vidarbha,1926,2,WINTER,REGIME_01,v1,vidarbha_1926_01,REGIME_01,False,5,5
vidarbha_1926_03,Vidarbha,1926,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1926_02,REGIME_01,False,6,6
vidarbha_1926_04,Vidarbha,1926,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1926_03,REGIME_01,False,7,7
vidarbha_1926_05,Vidarbha,1926,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1926_04,REGIME_01,False,8,8
vidarbha_1926_06,Vidarbha,1926,6,MONSOON,REGIME_02,v1,vidarbha_1926_05,REGIME_01,True,1,1
vidarbha_1926_07,Vidarbha,1926,7,MONSOON,REGIME_01,v1,vidarbha_1926_06,REGIME_02,True,1,1
vidarbha_1926_08,Vidarbha,1926,8,MONSOON,REGIME_01,v1,vidarbha_1926_07,REGIME_01,False,2,2
vidarbha_1926_09,Vidarbha,1926,9,MONSOON,REGIME_02,v1,vidarbha_1926_08,REGIME_01,True,1,1
vidarbha_1926_10,Vidarbha,1926,10,POST_MONSOON,REGIME_01,v1,vidarbha_1926_09,REGIME_02,True,1,1
vidarbha_1926_11,Vidarbha,1926,11,POST_MONSOON,REGIME_01,v1,vidarbha_1926_10,REGIME_01,False,2,2
vidarbha_1926_12,Vidarbha,1926,12,POST_MONSOON,REGIME_01,v1,vidarbha_1926_11,REGIME_01,False,3,3
vidarbha_1927_01,Vidarbha,1927,1,WINTER,REGIME_01,v1,vidarbha_1926_12,REGIME_01,False,4,4
vidarbha_1927_02,Vidarbha,1927,2,WINTER,REGIME_01,v1,vidarbha_1927_01,REGIME_01,False,5,5
vidarbha_1927_03,Vidarbha,1927,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1927_02,REGIME_01,False,6,6
vidarbha_1927_04,Vidarbha,1927,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1927_03,REGIME_01,False,7,7
vidarbha_1927_05,Vidarbha,1927,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1927_04,REGIME_01,False,8,8
vidarbha_1927_06,Vidarbha,1927,6,MONSOON,REGIME_01,v1,vidarbha_1927_05,REGIME_01,False,9,9
vidarbha_1927_07,Vidarbha,1927,7,MONSOON,REGIME_01,v1,vidarbha_1927_06,REGIME_01,False,10,10
vidarbha_1927_08,Vidarbha,1927,8,MONSOON,REGIME_02,v1,vidarbha_1927_07,REGIME_01,True,1,1
vidarbha_1927_09,Vidarbha,1927,9,MONSOON,REGIME_02,v1,vidarbha_1927_08,REGIME_02,False,2,2
vidarbha_1927_10,Vidarbha,1927,10,POST_MONSOON,REGIME_01,v1,vidarbha_1927_09,REGIME_02,True,1,1
vidarbha_1927_11,Vidarbha,1927,11,POST_MONSOON,REGIME_01,v1,vidarbha_1927_10,REGIME_01,False,2,2
vidarbha_1927_12,Vidarbha,1927,12,POST_MONSOON,REGIME_01,v1,vidarbha_1927_11,REGIME_01,False,3,3
vidarbha_1928_01,Vidarbha,1928,1,WINTER,REGIME_01,v1,vidarbha_1927_12,REGIME_01,False,4,4
vidarbha_1928_02,Vidarbha,1928,2,WINTER,REGIME_01,v1,vidarbha_1928_01,REGIME_01,False,5,5
vidarbha_1928_03,Vidarbha,1928,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1928_02,REGIME_01,False,6,6
vidarbha_1928_04,Vidarbha,1928,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1928_03,REGIME_01,False,7,7
vidarbha_1928_05,Vidarbha,1928,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1928_04,REGIME_01,False,8,8
vidarbha_1928_06,Vidarbha,1928,6,MONSOON,REGIME_01,v1,vidarbha_1928_05,REGIME_01,False,9,9
vidarbha_1928_07,Vidarbha,1928,7,MONSOON,REGIME_01,v1,vidarbha_1928_06,REGIME_01,False,10,10
vidarbha_1928_08,Vidarbha,1928,8,MONSOON,REGIME_02,v1,vidarbha_1928_07,REGIME_01,True,1,1
vidarbha_1928_09,Vidarbha,1928,9,MONSOON,REGIME_01,v1,vidarbha_1928_08,REGIME_02,True,1,1
vidarbha_1928_10,Vidarbha,1928,10,POST_MONSOON,REGIME_01,v1,vidarbha_1928_09,REGIME_01,False,2,2
vidarbha_1928_11,Vidarbha,1928,11,POST_MONSOON,REGIME_01,v1,vidarbha_1928_10,REGIME_01,False,3,3
vidarbha_1928_12,Vidarbha,1928,12,POST_MONSOON,REGIME_01,v1,vidarbha_1928_11,REGIME_01,False,4,4
vidarbha_1929_01,Vidarbha,1929,1,WINTER,REGIME_01,v1,vidarbha_1928_12,REGIME_01,False,5,5
vidarbha_1929_02,Vidarbha,1929,2,WINTER,REGIME_01,v1,vidarbha_1929_01,REGIME_01,False,6,6
vidarbha_1929_03,Vidarbha,1929,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1929_02,REGIME_01,False,7,7
vidarbha_1929_04,Vidarbha,1929,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1929_03,REGIME_01,False,8,8
vidarbha_1929_05,Vidarbha,1929,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1929_04,REGIME_01,False,9,9
vidarbha_1929_06,Vidarbha,1929,6,MONSOON,REGIME_01,v1,vidarbha_1929_05,REGIME_01,False,10,10
vidarbha_1929_07,Vidarbha,1929,7,MONSOON,REGIME_02,v1,vidarbha_1929_06,REGIME_01,True,1,1
vidarbha_1929_08,Vidarbha,1929,8,MONSOON,REGIME_02,v1,vidarbha_1929_07,REGIME_02,False,2,2
vidarbha_1929_09,Vidarbha,1929,9,MONSOON,REGIME_01,v1,vidarbha_1929_08,REGIME_02,True,1,1
vidarbha_1929_10,Vidarbha,1929,10,POST_MONSOON,REGIME_01,v1,vidarbha_1929_09,REGIME_01,False,2,2
vidarbha_1929_11,Vidarbha,1929,11,POST_MONSOON,REGIME_01,v1,vidarbha_1929_10,REGIME_01,False,3,3
vidarbha_1929_12,Vidarbha,1929,12,POST_MONSOON,REGIME_01,v1,vidarbha_1929_11,REGIME_01,False,4,4
vidarbha_1930_01,Vidarbha,1930,1,WINTER,REGIME_01,v1,vidarbha_1929_12,REGIME_01,False,5,5
vidarbha_1930_02,Vidarbha,1930,2,WINTER,REGIME_01,v1,vidarbha_1930_01,REGIME_01,False,6,6
vidarbha_1930_03,Vidarbha,1930,3,PRE_MONSOON,REGIME_01,v1,vidarbha_1930_02,REGIME_01,False,7,7
vidarbha_1930_04,Vidarbha,1930,4,PRE_MONSOON,REGIME_01,v1,vidarbha_1930_03,REGIME_01,False,8,8
vidarbha_1930_05,Vidarbha,1930,5,PRE_MONSOON,REGIME_01,v1,vidarbha_1930_04,REGIME_01,False,9,9
vidarbha_1930_06,Vidarbha,1930,6,MONSOON,REGIME_01,v1,vidarbha_1930_05,REGIME_01,False,10,10
vidarbha_1930_07,Vidarbha,1930,7,MONSOON,REGIME_02,v1,vidarbha_1930_06,REGIME_01,True,1,1
vidarbha_1930_08,Vidarbha,1930,8,MONSOON,REGIME_02,v1,vidarbha_1930_07,REGIME_02,False,2,2
vidarbha_1930_09,Vidarbha,1930,9,MONSOON,REGIME_01,v1,vidarbha_1930_08,REGIME_02,True,1,1
vidarbha_1930_10,Vidarbha,1930,10,POST_MONSOON,REGIME_01,v1,vidarbha_1930_09,REGIME_01,False,2,2
vidarbha_1930_11,Vidarbha,1930,11,POST_MONSOON,REGIME_01,v1,vidarbha_1930_10,REGIME_01,False,3,3
vidarbha_1930_12,Vidarbha,1930,12,POST_MONSOON,REGIME_01,v1,vidarbha_1930_11,REGIME_01,False,4,4
