subdivision,previous_state_id,current_state_id,previous_regime_id,current_regime_id,regime_changed,months_in_previous_regime
Telangana,telangana_1957_01,telangana_1957_02,REGIME_01,REGIME_01,False,5
Telangana,telangana_1957_02,telangana_1957_03,REGIME_01,REGIME_01,False,6
Telangana,telangana_1957_03,telangana_1957_04,REGIME_01,REGIME_01,False,7
Telangana,telangana_1957_04,telangana_1957_05,REGIME_01,REGIME_01,False,8
Telangana,telangana_1957_05,telangana_1957_06,REGIME_01,REGIME_01,False,9
Telangana,telangana_1957_06,telangana_1957_07,REGIME_01,REGIME_01,False,10
Telangana,telangana_1957_07,telangana_1957_08,REGIME_01,REGIME_01,False,11
Telangana,telangana_1957_08,telangana_1957_09,REGIME_01,REGIME_02,True,12
Telangana,telangana_1957_09,telangana_1957_10,REGIME_02,REGIME_01,True,1
Telangana,telangana_1957_10,telangana_1957_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1957_11,telangana_1957_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1957_12,telangana_1958_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1958_01,telangana_1958_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1958_02,telangana_1958_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1958_03,telangana_1958_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1958_04,telangana_1958_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1958_05,telangana_1958_06,REGIME_01,REGIME_02,True,8
Telangana,telangana_1958_06,telangana_1958_07,REGIME_02,REGIME_01,True,1
Telangana,telangana_1958_07,telangana_1958_08,REGIME_01,REGIME_01,False,1
Telangana,telangana_1958_08,telangana_1958_09,REGIME_01,REGIME_01,False,2
Telangana,telangana_1958_09,telangana_1958_10,REGIME_01,REGIME_01,False,3
Telangana,telangana_1958_10,telangana_1958_11,REGIME_01,REGIME_01,False,4
Telangana,telangana_1958_11,telangana_1958_12,REGIME_01,REGIME_01,False,5
Telangana,telangana_1958_12,telangana_1959_01,REGIME_01,REGIME_01,False,6
Telangana,telangana_1959_01,telangana_1959_02,REGIME_01,REGIME_01,False,7
Telangana,telangana_1959_02,telangana_1959_03,REGIME_01,REGIME_01,False,8
Telangana,telangana_1959_03,telangana_1959_04,REGIME_01,REGIME_01,False,9
Telangana,telangana_1959_04,telangana_1959_05,REGIME_01,REGIME_01,False,10
Telangana,telangana_1959_05,telangana_1959_06,REGIME_01,REGIME_01,False,11
Telangana,telangana_1959_06,telangana_1959_07,REGIME_01,REGIME_01,False,12
Telangana,telangana_1959_07,telangana_1959_08,REGIME_01,REGIME_01,False,13
Telangana,telangana_1959_08,telangana_1959_09,REGIME_01,REGIME_01,False,14
Telangana,telangana_1959_09,telangana_1959_10,REGIME_01,REGIME_01,False,15
Telangana,telangana_1959_10,telangana_1959_11,REGIME_01,REGIME_01,False,16
Telangana,telangana_1959_11,telangana_1959_12,REGIME_01,REGIME_01,False,17
Telangana,telangana_1959_12,telangana_1960_01,REGIME_01,REGIME_01,False,18
Telangana,telangana_1960_01,telangana_1960_02,REGIME_01,REGIME_01,False,19
Telangana,telangana_1960_02,telangana_1960_03,REGIME_01,REGIME_01,False,20
Telangana,telangana_1960_03,telangana_1960_04,REGIME_01,REGIME_01,False,21
Telangana,telangana_1960_04,telangana_1960_05,REGIME_01,REGIME_01,False,22
Telangana,telangana_1960_05,telangana_1960_06,REGIME_01,REGIME_01,False,23
Telangana,telangana_1960_06,telangana_1960_07,REGIME_01,REGIME_01,False,24
Telangana,telangana_1960_07,telangana_1960_08,REGIME_01,REGIME_02,True,25
Telangana,telangana_1960_08,telangana_1960_09,REGIME_02,REGIME_01,True,1
Telangana,telangana_1960_09,telangana_1960_10,REGIME_01,REGIME_01,False,1
Telangana,telangana_1960_10,telangana_1960_11,REGIME_01,REGIME_01,False,2
Telangana,telangana_1960_11,telangana_1960_12,REGIME_01,REGIME_01,False,3
Telangana,telangana_1960_12,telangana_1961_01,REGIME_01,REGIME_01,False,4
Telangana,telangana_1961_01,telangana_1961_02,REGIME_01,REGIME_01,False,5
Telangana,telangana_1961_02,telangana_1961_03,REGIME_01,REGIME_01,False,6
Telangana,telangana_1961_03,telangana_1961_04,REGIME_01,REGIME_01,False,7
Telangana,telangana_1961_04,telangana_1961_05,REGIME_01,REGIME_01,False,8
Telangana,telangana_1961_05,telangana_1961_06,REGIME_01,REGIME_01,False,9
Telangana,telangana_1961_06,telangana_1961_07,REGIME_01,REGIME_01,False,10
Telangana,telangana_1961_07,telangana_1961_08,REGIME_01,REGIME_01,False,11
Telangana,telangana_1961_08,telangana_1961_09,REGIME_01,REGIME_01,False,12
Telangana,telangana_1961_09,telangana_1961_10,REGIME_01,REGIME_01,False,13
Telangana,telangana_1961_10,telangana_1961_11,REGIME_01,REGIME_01,False,14
Telangana,telangana_1961_11,telangana_1961_12,REGIME_01,REGIME_01,False,15
Telangana,telangana_1961_12,telangana_1962_01,REGIME_01,REGIME_01,False,16
Telangana,telangana_1962_01,telangana_1962_02,REGIME_01,REGIME_01,False,17
Telangana,telangana_1962_02,telangana_1962_03,REGIME_01,REGIME_01,False,18
Telangana,telangana_1962_03,telangana_1962_04,REGIME_01,REGIME_01,False,19
Telangana,telangana_1962_04,telangana_1962_05,REGIME_01,REGIME_01,False,20
Telangana,telangana_1962_05,telangana_1962_06,REGIME_01,REGIME_02,True,21
Telangana,telangana_1962_06,telangana_1962_07,REGIME_02,REGIME_01,True,1
Telangana,telangana_1962_07,telangana_1962_08,REGIME_01,REGIME_01,False,1
Telangana,telangana_1962_08,telangana_1962_09,REGIME_01,REGIME_01,False,2
Telangana,telangana_1962_09,telangana_1962_10,REGIME_01,REGIME_01,False,3
Telangana,telangana_1962_10,telangana_1962_11,REGIME_01,REGIME_01,False,4
Telangana,telangana_1962_11,telangana_1962_12,REGIME_01,REGIME_01,False,5
Telangana,telangana_1962_12,telangana_1963_01,REGIME_01,REGIME_01,False,6
Telangana,telangana_1963_01,telangana_1963_02,REGIME_01,REGIME_01,False,7
Telangana,telangana_1963_02,telangana_1963_03,REGIME_01,REGIME_01,False,8
Telangana,telangana_1963_03,telangana_1963_04,REGIME_01,REGIME_01,False,9
Telangana,telangana_1963_04,telangana_1963_05,REGIME_01,REGIME_01,False,10
Telangana,telangana_1963_05,telangana_1963_06,REGIME_01,REGIME_01,False,11
Telangana,telangana_1963_06,telangana_1963_07,REGIME_01,REGIME_01,False,12
Telangana,telangana_1963_07,telangana_1963_08,REGIME_01,REGIME_01,False,13
Telangana,telangana_1963_08,telangana_1963_09,REGIME_01,REGIME_02,True,14
Telangana,telangana_1963_09,telangana_1963_10,REGIME_02,REGIME_01,True,1
Telangana,telangana_1963_10,telangana_1963_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1963_11,telangana_1963_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1963_12,telangana_1964_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1964_01,telangana_1964_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1964_02,telangana_1964_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1964_03,telangana_1964_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1964_04,telangana_1964_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1964_05,telangana_1964_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1964_06,telangana_1964_07,REGIME_01,REGIME_02,True,9
Telangana,telangana_1964_07,telangana_1964_08,REGIME_02,REGIME_01,True,1
Telangana,telangana_1964_08,telangana_1964_09,REGIME_01,REGIME_01,False,1
Telangana,telangana_1964_09,telangana_1964_10,REGIME_01,REGIME_01,False,2
Telangana,telangana_1964_10,telangana_1964_11,REGIME_01,REGIME_01,False,3
Telangana,telangana_1964_11,telangana_1964_12,REGIME_01,REGIME_01,False,4
Telangana,telangana_1964_12,telangana_1965_01,REGIME_01,REGIME_01,False,5
Telangana,telangana_1965_01,telangana_1965_02,REGIME_01,REGIME_01,False,6
Telangana,telangana_1965_02,telangana_1965_03,REGIME_01,REGIME_01,False,7
Telangana,telangana_1965_03,telangana_1965_04,REGIME_01,REGIME_01,False,8
Telangana,telangana_1965_04,telangana_1965_05,REGIME_01,REGIME_01,False,9
Telangana,telangana_1965_05,telangana_1965_06,REGIME_01,REGIME_01,False,10
Telangana,telangana_1965_06,telangana_1965_07,REGIME_01,REGIME_01,False,11
Telangana,telangana_1965_07,telangana_1965_08,REGIME_01,REGIME_02,True,12
Telangana,telangana_1965_08,telangana_1965_09,REGIME_02,REGIME_01,True,1
Telangana,telangana_1965_09,telangana_1965_10,REGIME_01,REGIME_02,True,1
Telangana,telangana_1965_10,telangana_1965_11,REGIME_02,REGIME_01,True,1
Telangana,telangana_1965_11,telangana_1965_12,REGIME_01,REGIME_01,False,1
Telangana,telangana_1965_12,telangana_1966_01,REGIME_01,REGIME_01,False,2
Telangana,telangana_1966_01,telangana_1966_02,REGIME_01,REGIME_01,False,3
Telangana,telangana_1966_02,telangana_1966_03,REGIME_01,REGIME_01,False,4
Telangana,telangana_1966_03,telangana_1966_04,REGIME_01,REGIME_01,False,5
Telangana,telangana_1966_04,telangana_1966_05,REGIME_01,REGIME_01,False,6
Telangana,telangana_1966_05,telangana_1966_06,REGIME_01,REGIME_02,True,7
Telangana,telangana_1966_06,telangana_1966_07,REGIME_02,REGIME_01,True,1
Telangana,telangana_1966_07,telangana_1966_08,REGIME_01,REGIME_01,False,1
Telangana,telangana_1966_08,telangana_1966_09,REGIME_01,REGIME_01,False,2
Telangana,telangana_1966_09,telangana_1966_10,REGIME_01,REGIME_01,False,3
Telangana,telangana_1966_10,telangana_1966_11,REGIME_01,REGIME_01,False,4
Telangana,telangana_1966_11,telangana_1966_12,REGIME_01,REGIME_01,False,5
Telangana,telangana_1966_12,telangana_1967_01,REGIME_01,REGIME_01,False,6
Telangana,telangana_1967_01,telangana_1967_02,REGIME_01,REGIME_01,False,7
Telangana,telangana_1967_02,telangana_1967_03,REGIME_01,REGIME_01,False,8
Telangana,telangana_1967_03,telangana_1967_04,REGIME_01,REGIME_01,False,9
Telangana,telangana_1967_04,telangana_1967_05,REGIME_01,REGIME_01,False,10
Telangana,telangana_1967_05,telangana_1967_06,REGIME_01,REGIME_01,False,11
Telangana,telangana_1967_06,telangana_1967_07,REGIME_01,REGIME_01,False,12
Telangana,telangana_1967_07,telangana_1967_08,REGIME_01,REGIME_01,False,13
Telangana,telangana_1967_08,telangana_1967_09,REGIME_01,REGIME_01,False,14
Telangana,telangana_1967_09,telangana_1967_10,REGIME_01,REGIME_02,True,15
Telangana,telangana_1967_10,telangana_1967_11,REGIME_02,REGIME_01,True,1
Telangana,telangana_1967_11,telangana_1967_12,REGIME_01,REGIME_01,False,1
Telangana,telangana_1967_12,telangana_1968_01,REGIME_01,REGIME_01,False,2
Telangana,telangana_1968_01,telangana_1968_02,REGIME_01,REGIME_01,False,3
Telangana,telangana_1968_02,telangana_1968_03,REGIME_01,REGIME_01,False,4
Telangana,telangana_1968_03,telangana_1968_04,REGIME_01,REGIME_01,False,5
Telangana,telangana_1968_04,telangana_1968_05,REGIME_01,REGIME_01,False,6
Telangana,telangana_1968_05,telangana_1968_06,REGIME_01,REGIME_01,False,7
Telangana,telangana_1968_06,telangana_1968_07,REGIME_01,REGIME_02,True,8
Telangana,telangana_1968_07,telangana_1968_08,REGIME_02,REGIME_02,False,1
Telangana,telangana_1968_08,telangana_1968_09,REGIME_02,REGIME_01,True,2
Telangana,telangana_1968_09,telangana_1968_10,REGIME_01,REGIME_01,False,1
Telangana,telangana_1968_10,telangana_1968_11,REGIME_01,REGIME_01,False,2
Telangana,telangana_1968_11,telangana_1968_12,REGIME_01,REGIME_01,False,3
Telangana,telangana_1968_12,telangana_1969_01,REGIME_01,REGIME_01,False,4
Telangana,telangana_1969_01,telangana_1969_02,REGIME_01,REGIME_01,False,5
Telangana,telangana_1969_02,telangana_1969_03,REGIME_01,REGIME_01,False,6
Telangana,telangana_1969_03,telangana_1969_04,REGIME_01,REGIME_01,False,7
Telangana,telangana_1969_04,telangana_1969_05,REGIME_01,REGIME_01,False,8
Telangana,telangana_1969_05,telangana_1969_06,REGIME_01,REGIME_01,False,9
Telangana,telangana_1969_06,telangana_1969_07,REGIME_01,REGIME_01,False,10
Telangana,telangana_1969_07,telangana_1969_08,REGIME_01,REGIME_01,False,11
Telangana,telangana_1969_08,telangana_1969_09,REGIME_01,REGIME_01,False,12
Telangana,telangana_1969_09,telangana_1969_10,REGIME_01,REGIME_01,False,13
Telangana,telangana_1969_10,telangana_1969_11,REGIME_01,REGIME_01,False,14
Telangana,telangana_1969_11,telangana_1969_12,REGIME_01,REGIME_01,False,15
Telangana,telangana_1969_12,telangana_1970_01,REGIME_01,REGIME_01,False,16
Telangana,telangana_1970_01,telangana_1970_02,REGIME_01,REGIME_01,False,17
Telangana,telangana_1970_02,telangana_1970_03,REGIME_01,REGIME_01,False,18
Telangana,telangana_1970_03,telangana_1970_04,REGIME_01,REGIME_01,False,19
Telangana,telangana_1970_04,telangana_1970_05,REGIME_01,REGIME_01,False,20
Telangana,telangana_1970_05,telangana_1970_06,REGIME_01,REGIME_01,False,21
Telangana,telangana_1970_06,telangana_1970_07,REGIME_01,REGIME_02,True,22
Telangana,telangana_1970_07,telangana_1970_08,REGIME_02,REGIME_01,True,1
Telangana,telangana_1970_08,telangana_1970_09,REGIME_01,REGIME_01,False,1
Telangana,telangana_1970_09,telangana_1970_10,REGIME_01,REGIME_01,False,2
Telangana,telangana_1970_10,telangana_1970_11,REGIME_01,REGIME_01,False,3
Telangana,telangana_1970_11,telangana_1970_12,REGIME_01,REGIME_01,False,4
Telangana,telangana_1970_12,telangana_1971_01,REGIME_01,REGIME_01,False,5
Telangana,telangana_1971_01,telangana_1971_02,REGIME_01,REGIME_01,False,6
Telangana,telangana_1971_02,telangana_1971_03,REGIME_01,REGIME_01,False,7
Telangana,telangana_1971_03,telangana_1971_04,REGIME_01,REGIME_01,False,8
Telangana,telangana_1971_04,telangana_1971_05,REGIME_01,REGIME_01,False,9
Telangana,telangana_1971_05,telangana_1971_06,REGIME_01,REGIME_01,False,10
Telangana,telangana_1971_06,telangana_1971_07,REGIME_01,REGIME_02,True,11
Telangana,telangana_1971_07,telangana_1971_08,REGIME_02,REGIME_02,False,1
Telangana,telangana_1971_08,telangana_1971_09,REGIME_02,REGIME_02,False,2
Telangana,telangana_1971_09,telangana_1971_10,REGIME_02,REGIME_01,True,3
Telangana,telangana_1971_10,telangana_1971_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1971_11,telangana_1971_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1971_12,telangana_1972_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1972_01,telangana_1972_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1972_02,telangana_1972_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1972_03,telangana_1972_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1972_04,telangana_1972_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1972_05,telangana_1972_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1972_06,telangana_1972_07,REGIME_01,REGIME_02,True,9
Telangana,telangana_1972_07,telangana_1972_08,REGIME_02,REGIME_02,False,1
Telangana,telangana_1972_08,telangana_1972_09,REGIME_02,REGIME_02,False,2
Telangana,telangana_1972_09,telangana_1972_10,REGIME_02,REGIME_01,True,3
Telangana,telangana_1972_10,telangana_1972_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1972_11,telangana_1972_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1972_12,telangana_1973_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1973_01,telangana_1973_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1973_02,telangana_1973_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1973_03,telangana_1973_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1973_04,telangana_1973_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1973_05,telangana_1973_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1973_06,telangana_1973_07,REGIME_01,REGIME_01,False,9
Telangana,telangana_1973_07,telangana_1973_08,REGIME_01,REGIME_01,False,10
Telangana,telangana_1973_08,telangana_1973_09,REGIME_01,REGIME_02,True,11
Telangana,telangana_1973_09,telangana_1973_10,REGIME_02,REGIME_01,True,1
Telangana,telangana_1973_10,telangana_1973_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1973_11,telangana_1973_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1973_12,telangana_1974_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1974_01,telangana_1974_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1974_02,telangana_1974_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1974_03,telangana_1974_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1974_04,telangana_1974_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1974_05,telangana_1974_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1974_06,telangana_1974_07,REGIME_01,REGIME_02,True,9
Telangana,telangana_1974_07,telangana_1974_08,REGIME_02,REGIME_01,True,1
Telangana,telangana_1974_08,telangana_1974_09,REGIME_01,REGIME_01,False,1
Telangana,telangana_1974_09,telangana_1974_10,REGIME_01,REGIME_01,False,2
Telangana,telangana_1974_10,telangana_1974_11,REGIME_01,REGIME_01,False,3
Telangana,telangana_1974_11,telangana_1974_12,REGIME_01,REGIME_01,False,4
Telangana,telangana_1974_12,telangana_1975_01,REGIME_01,REGIME_01,False,5
Telangana,telangana_1975_01,telangana_1975_02,REGIME_01,REGIME_01,False,6
Telangana,telangana_1975_02,telangana_1975_03,REGIME_01,REGIME_01,False,7
Telangana,telangana_1975_03,telangana_1975_04,REGIME_01,REGIME_01,False,8
Telangana,telangana_1975_04,telangana_1975_05,REGIME_01,REGIME_01,False,9
Telangana,telangana_1975_05,telangana_1975_06,REGIME_01,REGIME_01,False,10
Telangana,telangana_1975_06,telangana_1975_07,REGIME_01,REGIME_01,False,11
Telangana,telangana_1975_07,telangana_1975_08,REGIME_01,REGIME_01,False,12
Telangana,telangana_1975_08,telangana_1975_09,REGIME_01,REGIME_01,False,13
Telangana,telangana_1975_09,telangana_1975_10,REGIME_01,REGIME_01,False,14
Telangana,telangana_1975_10,telangana_1975_11,REGIME_01,REGIME_01,False,15
Telangana,telangana_1975_11,telangana_1975_12,REGIME_01,REGIME_01,False,16
Telangana,telangana_1975_12,telangana_1976_01,REGIME_01,REGIME_01,False,17
Telangana,telangana_1976_01,telangana_1976_02,REGIME_01,REGIME_01,False,18
Telangana,telangana_1976_02,telangana_1976_03,REGIME_01,REGIME_01,False,19
Telangana,telangana_1976_03,telangana_1976_04,REGIME_01,REGIME_01,False,20
Telangana,telangana_1976_04,telangana_1976_05,REGIME_01,REGIME_01,False,21
Telangana,telangana_1976_05,telangana_1976_06,REGIME_01,REGIME_02,True,22
Telangana,telangana_1976_06,telangana_1976_07,REGIME_02,REGIME_01,True,1
Telangana,telangana_1976_07,telangana_1976_08,REGIME_01,REGIME_01,False,1
Telangana,telangana_1976_08,telangana_1976_09,REGIME_01,REGIME_02,True,2
Telangana,telangana_1976_09,telangana_1976_10,REGIME_02,REGIME_02,False,1
Telangana,telangana_1976_10,telangana_1976_11,REGIME_02,REGIME_01,True,2
Telangana,telangana_1976_11,telangana_1976_12,REGIME_01,REGIME_01,False,1
Telangana,telangana_1976_12,telangana_1977_01,REGIME_01,REGIME_01,False,2
Telangana,telangana_1977_01,telangana_1977_02,REGIME_01,REGIME_01,False,3
Telangana,telangana_1977_02,telangana_1977_03,REGIME_01,REGIME_01,False,4
Telangana,telangana_1977_03,telangana_1977_04,REGIME_01,REGIME_01,False,5
Telangana,telangana_1977_04,telangana_1977_05,REGIME_01,REGIME_01,False,6
Telangana,telangana_1977_05,telangana_1977_06,REGIME_01,REGIME_01,False,7
Telangana,telangana_1977_06,telangana_1977_07,REGIME_01,REGIME_01,False,8
Telangana,telangana_1977_07,telangana_1977_08,REGIME_01,REGIME_01,False,9
Telangana,telangana_1977_08,telangana_1977_09,REGIME_01,REGIME_02,True,10
Telangana,telangana_1977_09,telangana_1977_10,REGIME_02,REGIME_01,True,1
Telangana,telangana_1977_10,telangana_1977_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1977_11,telangana_1977_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1977_12,telangana_1978_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1978_01,telangana_1978_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1978_02,telangana_1978_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1978_03,telangana_1978_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1978_04,telangana_1978_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1978_05,telangana_1978_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1978_06,telangana_1978_07,REGIME_01,REGIME_01,False,9
Telangana,telangana_1978_07,telangana_1978_08,REGIME_01,REGIME_01,False,10
Telangana,telangana_1978_08,telangana_1978_09,REGIME_01,REGIME_02,True,11
Telangana,telangana_1978_09,telangana_1978_10,REGIME_02,REGIME_01,True,1
Telangana,telangana_1978_10,telangana_1978_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1978_11,telangana_1978_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1978_12,telangana_1979_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1979_01,telangana_1979_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1979_02,telangana_1979_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1979_03,telangana_1979_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1979_04,telangana_1979_05,REGIME_01,REGIME_01,False,7
Telangana,telangana_1979_05,telangana_1979_06,REGIME_01,REGIME_01,False,8
Telangana,telangana_1979_06,telangana_1979_07,REGIME_01,REGIME_02,True,9
Telangana,telangana_1979_07,telangana_1979_08,REGIME_02,REGIME_02,False,1
Telangana,telangana_1979_08,telangana_1979_09,REGIME_02,REGIME_01,True,2
Telangana,telangana_1979_09,telangana_1979_10,REGIME_01,REGIME_02,True,1
Telangana,telangana_1979_10,telangana_1979_11,REGIME_02,REGIME_01,True,1
Telangana,telangana_1979_11,telangana_1979_12,REGIME_01,REGIME_01,False,1
Telangana,telangana_1979_12,telangana_1980_01,REGIME_01,REGIME_01,False,2
Telangana,telangana_1980_01,telangana_1980_02,REGIME_01,REGIME_01,False,3
Telangana,telangana_1980_02,telangana_1980_03,REGIME_01,REGIME_01,False,4
Telangana,telangana_1980_03,telangana_1980_04,REGIME_01,REGIME_01,False,5
Telangana,telangana_1980_04,telangana_1980_05,REGIME_01,REGIME_01,False,6
Telangana,telangana_1980_05,telangana_1980_06,REGIME_01,REGIME_01,False,7
Telangana,telangana_1980_06,telangana_1980_07,REGIME_01,REGIME_01,False,8
Telangana,telangana_1980_07,telangana_1980_08,REGIME_01,REGIME_01,False,9
Telangana,telangana_1980_08,telangana_1980_09,REGIME_01,REGIME_01,False,10
Telangana,telangana_1980_09,telangana_1980_10,REGIME_01,REGIME_02,True,11
Telangana,telangana_1980_10,telangana_1980_11,REGIME_02,REGIME_01,True,1
Telangana,telangana_1980_11,telangana_1980_12,REGIME_01,REGIME_01,False,1
Telangana,telangana_1980_12,telangana_1981_01,REGIME_01,REGIME_01,False,2
Telangana,telangana_1981_01,telangana_1981_02,REGIME_01,REGIME_01,False,3
Telangana,telangana_1981_02,telangana_1981_03,REGIME_01,REGIME_01,False,4
Telangana,telangana_1981_03,telangana_1981_04,REGIME_01,REGIME_01,False,5
Telangana,telangana_1981_04,telangana_1981_05,REGIME_01,REGIME_01,False,6
Telangana,telangana_1981_05,telangana_1981_06,REGIME_01,REGIME_01,False,7
Telangana,telangana_1981_06,telangana_1981_07,REGIME_01,REGIME_01,False,8
Telangana,telangana_1981_07,telangana_1981_08,REGIME_01,REGIME_01,False,9
Telangana,telangana_1981_08,telangana_1981_09,REGIME_01,REGIME_01,False,10
Telangana,telangana_1981_09,telangana_1981_10,REGIME_01,REGIME_01,False,11
Telangana,telangana_1981_10,telangana_1981_11,REGIME_01,REGIME_01,False,12
Telangana,telangana_1981_11,telangana_1981_12,REGIME_01,REGIME_01,False,13
Telangana,telangana_1981_12,telangana_1982_01,REGIME_01,REGIME_01,False,14
Telangana,telangana_1982_01,telangana_1982_02,REGIME_01,REGIME_01,False,15
Telangana,telangana_1982_02,telangana_1982_03,REGIME_01,REGIME_01,False,16
Telangana,telangana_1982_03,telangana_1982_04,REGIME_01,REGIME_01,False,17
Telangana,telangana_1982_04,telangana_1982_05,REGIME_01,REGIME_01,False,18
Telangana,telangana_1982_05,telangana_1982_06,REGIME_01,REGIME_01,False,19
Telangana,telangana_1982_06,telangana_1982_07,REGIME_01,REGIME_01,False,20
Telangana,telangana_1982_07,telangana_1982_08,REGIME_01,REGIME_01,False,21
Telangana,telangana_1982_08,telangana_1982_09,REGIME_01,REGIME_01,False,22
Telangana,telangana_1982_09,telangana_1982_10,REGIME_01,REGIME_01,False,23
Telangana,telangana_1982_10,telangana_1982_11,REGIME_01,REGIME_01,False,24
Telangana,telangana_1982_11,telangana_1982_12,REGIME_01,REGIME_01,False,25
Telangana,telangana_1982_12,telangana_1983_01,REGIME_01,REGIME_01,False,26
Telangana,telangana_1983_01,telangana_1983_02,REGIME_01,REGIME_01,False,27
Telangana,telangana_1983_02,telangana_1983_03,REGIME_01,REGIME_01,False,28
Telangana,telangana_1983_03,telangana_1983_04,REGIME_01,REGIME_01,False,29
Telangana,telangana_1983_04,telangana_1983_05,REGIME_01,REGIME_01,False,30
Telangana,telangana_1983_05,telangana_1983_06,REGIME_01,REGIME_01,False,31
Telangana,telangana_1983_06,telangana_1983_07,REGIME_01,REGIME_01,False,32
Telangana,telangana_1983_07,telangana_1983_08,REGIME_01,REGIME_01,False,33
Telangana,telangana_1983_08,telangana_1983_09,REGIME_01,REGIME_01,False,34
Telangana,telangana_1983_09,telangana_1983_10,REGIME_01,REGIME_01,False,35
Telangana,telangana_1983_10,telangana_1983_11,REGIME_01,REGIME_01,False,36
Telangana,telangana_1983_11,telangana_1983_12,REGIME_01,REGIME_01,False,37
Telangana,telangana_1983_12,telangana_1984_01,REGIME_01,REGIME_01,False,38
Telangana,telangana_1984_01,telangana_1984_02,REGIME_01,REGIME_01,False,39
Telangana,telangana_1984_02,telangana_1984_03,REGIME_01,REGIME_01,False,40
Telangana,telangana_1984_03,telangana_1984_04,REGIME_01,REGIME_01,False,41
Telangana,telangana_1984_04,telangana_1984_05,REGIME_01,REGIME_01,False,42
Telangana,telangana_1984_05,telangana_1984_06,REGIME_01,REGIME_01,False,43
Telangana,telangana_1984_06,telangana_1984_07,REGIME_01,REGIME_01,False,44
Telangana,telangana_1984_07,telangana_1984_08,REGIME_01,REGIME_02,True,45
Telangana,telangana_1984_08,telangana_1984_09,REGIME_02,REGIME_02,False,1
Telangana,telangana_1984_09,telangana_1984_10,REGIME_02,REGIME_01,True,2
Telangana,telangana_1984_10,telangana_1984_11,REGIME_01,REGIME_01,False,1
Telangana,telangana_1984_11,telangana_1984_12,REGIME_01,REGIME_01,False,2
Telangana,telangana_1984_12,telangana_1985_01,REGIME_01,REGIME_01,False,3
Telangana,telangana_1985_01,telangana_1985_02,REGIME_01,REGIME_01,False,4
Telangana,telangana_1985_02,telangana_1985_03,REGIME_01,REGIME_01,False,5
Telangana,telangana_1985_03,telangana_1985_04,REGIME_01,REGIME_01,False,6
Telangana,telangana_1985_04,telangana_1985_05,REGIME_01,REGIME_01,False,7
