subdivision,year,month,actual,raw_probability,isotonic_probability,sigmoid_probability,alert_level,severe_anomaly_alert
11,2000,2,0,0.027250275,0.0,0.004915828,LOW,0
12,2000,2,0,0.046940282,0.0,0.0053871986,LOW,0
13,2000,2,0,0.509382,0.039252337,0.044929944,LOW,0
14,2000,2,0,0.44098926,0.039252337,0.03304197,LOW,0
15,2000,2,0,0.035037477,0.0,0.0050971336,LOW,0
16,2000,2,0,0.10943497,0.0023023789,0.0072017647,LOW,0
17,2000,2,0,0.05789963,0.0023023789,0.005668766,LOW,0
18,2000,2,0,0.11436509,0.0023023789,0.007368423,LOW,0
19,2000,2,0,0.035721947,0.0,0.0051133847,LOW,0
20,2000,2,0,0.036579397,0.0,0.0051338165,LOW,0
21,2000,2,0,0.12306863,0.005141388,0.0076720365,LOW,0
22,2000,2,0,0.030191492,0.0,0.004983539,LOW,0
23,2000,2,0,0.03136429,0.0,0.005010798,LOW,0
24,2000,2,0,0.065456256,0.0023023789,0.0058713835,LOW,0
25,2000,2,0,0.07452923,0.0023023789,0.006124192,LOW,0
26,2000,2,0,0.027508814,0.0,0.0049217422,LOW,0
27,2000,2,0,0.038521875,0.0,0.005180401,LOW,0
28,2000,2,0,0.06216097,0.0023023789,0.005782154,LOW,0
29,2000,2,0,0.10015076,0.0023023789,0.0068980143,LOW,0
30,2000,2,0,0.025620634,0.0,0.004878704,LOW,0
31,2000,2,0,0.08579485,0.0023023789,0.0064532,LOW,0
32,2000,2,0,0.02342476,0.0,0.0048291236,LOW,0
33,2000,2,0,0.022735264,0.0,0.0048136595,LOW,0
34,2000,2,0,0.030050103,0.0,0.0049802633,LOW,0
35,2000,2,0,0.030465487,0.0,0.0049898946,LOW,0
0,2001,4,0,0.109574854,0.0023023789,0.007206441,LOW,0
1,2001,4,0,0.35704333,0.021466907,0.022559626,LOW,0
2,2001,4,0,0.4353013,0.039252337,0.032202944,LOW,0
3,2001,4,0,0.1159571,0.0023023789,0.0074230516,LOW,0
4,2001,4,0,0.16072965,0.005141388,0.009135331,LOW,0
5,2001,4,0,0.06997119,0.0023023789,0.0059958636,LOW,0
6,2001,4,0,0.05893142,0.0023023789,0.0056960145,LOW,0
7,2001,4,0,0.12561642,0.005141388,0.0077632354,LOW,0
8,2001,4,0,0.056769487,0.002302379,0.0056390655,LOW,0
9,2001,4,0,0.21115269,0.021466905,0.0115354275,LOW,0
10,2001,4,0,0.16941066,0.005141388,0.009510058,LOW,0
11,2001,4,0,0.03678646,0.0,0.0051387623,LOW,0
12,2001,4,0,0.056397885,0.002302379,0.005629333,LOW,0
13,2001,4,0,0.52712476,0.039252333,0.048626274,LOW,0
14,2001,4,0,0.4757822,0.039252337,0.03865193,LOW,0
15,2001,4,0,0.1533522,0.005141388,0.008828401,LOW,0
16,2001,4,0,0.13197668,0.005141388,0.007995634,LOW,0
17,2001,4,0,0.099629045,0.0023023789,0.0068813297,LOW,0
18,2001,4,0,0.21374445,0.021466907,0.011674388,LOW,0
19,2001,4,0,0.058993477,0.0023023789,0.0056976564,LOW,0
20,2001,4,0,0.05153552,0.0,0.005503524,LOW,0
21,2001,4,0,0.37967053,0.021466905,0.02501354,LOW,0
22,2001,4,0,0.05351558,0.0023023789,0.0055544167,LOW,0
23,2001,4,0,0.09038301,0.0023023789,0.0065921727,LOW,0
24,2001,4,0,0.09963284,0.0023023789,0.0068814503,LOW,0
25,2001,4,0,0.0685619,0.0023023789,0.0059567275,LOW,0
26,2001,4,0,0.038696185,0.0,0.005184602,LOW,0
27,2001,4,0,0.08288293,0.0023023789,0.0063665113,LOW,0
28,2001,4,0,0.4794804,0.039252337,0.03929943,LOW,0
29,2001,4,0,0.11552754,0.0023023789,0.0074082715,LOW,0
30,2001,4,0,0.041851625,0.0,0.005261234,LOW,0
31,2001,4,0,0.106621146,0.0023023789,0.007108329,LOW,0
32,2001,4,0,0.03497818,0.0,0.0050957287,LOW,0
33,2001,4,0,0.034236643,0.0,0.0050781863,LOW,0
34,2001,4,0,0.07075548,0.0023023789,0.0060177515,LOW,0
35,2001,4,0,0.040670883,0.0,0.0052324296,LOW,0
0,2001,3,0,0.16805877,0.0051413886,0.00945072,LOW,0
1,2001,3,0,0.40744445,0.033492826,0.028382778,LOW,0
2,2001,3,0,0.5852887,0.06329114,0.06286368,MODERATE,0
3,2001,3,0,0.29517606,0.021466905,0.016990421,LOW,0
4,2001,3,0,0.1894982,0.021466905,0.010436528,LOW,0
5,2001,3,0,0.07872252,0.002302379,0.006244661,LOW,0
6,2001,3,0,0.08737316,0.0023023789,0.006500675,LOW,0
7,2001,3,0,0.11890944,0.005141388,0.0075254287,LOW,0
8,2001,3,0,0.0756075,0.002302379,0.006154946,LOW,0
9,2001,3,0,0.21716496,0.021466905,0.011860317,LOW,0
10,2001,3,0,0.2889259,0.021466905,0.01650929,LOW,0
11,2001,3,0,0.041474547,0.0,0.0052520186,LOW,0
12,2001,3,0,0.05634381,0.002302379,0.005627919,LOW,0
13,2001,3,0,0.4689518,0.039252337,0.037482865,LOW,0
14,2001,3,0,0.43831283,0.039252337,0.03264457,LOW,0
15,2001,3,0,0.2875955,0.021466905,0.016408619,LOW,0
16,2001,3,0,0.39566907,0.030303033,0.026903614,LOW,0
17,2001,3,0,0.09325992,0.0023023789,0.0066808285,LOW,0
18,2001,3,0,0.17614403,0.021466907,0.00981116,LOW,0
19,2001,3,0,0.07811739,0.0023023789,0.0062271324,LOW,0
20,2001,3,0,0.07927984,0.0023023789,0.0062608477,LOW,0
21,2001,3,0,0.60219055,0.08091603,0.06768198,MODERATE,0
22,2001,3,0,0.17820959,0.021466907,0.009905408,LOW,0
23,2001,3,0,0.19723426,0.021466905,0.010816678,LOW,0
24,2001,3,0,0.07981659,0.0023023789,0.0062764776,LOW,0
25,2001,3,0,0.061582323,0.002302379,0.005766627,LOW,0
26,2001,3,0,0.034427933,0.0,0.0050827055,LOW,0
27,2001,3,1,0.18015957,0.021466905,0.009995199,LOW,0
28,2001,3,0,0.6210741,0.08091603,0.073468976,MODERATE,0
29,2001,3,0,0.06999104,0.002302379,0.005996415,LOW,0
30,2001,3,0,0.05758914,0.002302379,0.00566059,LOW,0
31,2001,3,0,0.1578863,0.005141388,0.009015805,LOW,0
32,2001,3,0,0.07268616,0.0023023789,0.0060719745,LOW,0
33,2001,3,0,0.07349576,0.0023023789,0.0060948576,LOW,0
34,2001,3,0,0.041269336,0.0,0.005247009,LOW,0
35,2001,3,0,0.04386605,0.0,0.005310747,LOW,0
0,2001,7,0,0.39934814,0.033492822,0.027357526,LOW,0
1,2001,7,0,0.37498045,0.021466905,0.024484403,LOW,0
2,2001,7,0,0.76253545,0.13043478,0.1331564,ELEVATED,1
3,2001,7,0,0.48341796,0.039252333,0.040000256,LOW,0
4,2001,7,0,0.35540625,0.021466903,0.022391504,LOW,0
5,2001,7,0,0.41532245,0.033492826,0.029416144,LOW,0
6,2001,7,0,0.5802547,0.06329114,0.06149159,MODERATE,0
7,2001,7,0,0.27385563,0.021466903,0.015403611,LOW,0
8,2001,7,0,0.08864133,0.0023023789,0.006539073,LOW,0
9,2001,7,0,0.35435066,0.021466905,0.022283744,LOW,0
10,2001,7,0,0.47499606,0.03925234,0.038515612,LOW,0
11,2001,7,0,0.06665566,0.002302379,0.0059041996,LOW,0
12,2001,7,0,0.09289925,0.0023023789,0.0066696485,LOW,0
13,2001,7,0,0.378343,0.021466905,0.024862645,LOW,0
14,2001,7,0,0.5157812,0.039252337,0.046231154,LOW,0
15,2001,7,0,0.29280964,0.021466903,0.016806656,LOW,0
16,2001,7,0,0.64310485,0.08091603,0.08079432,MODERATE,0
17,2001,7,0,0.59012663,0.08091603,0.064209186,MODERATE,0
18,2001,7,0,0.4703264,0.039252337,0.03771537,LOW,0
19,2001,7,0,0.23559023,0.021466905,0.012913323,LOW,0
20,2001,7,0,0.26905853,0.021466905,0.015067194,LOW,0
21,2001,7,0,0.7571251,0.13043478,0.13026422,ELEVATED,1
22,2001,7,0,0.5379162,0.049689442,0.05101374,MODERATE,0
23,2001,7,0,0.32689944,0.021466905,0.019652922,LOW,0
24,2001,7,0,0.1406433,0.0051413877,0.008323451,LOW,0
25,2001,7,0,0.46324652,0.039252333,0.036532484,LOW,0
26,2001,7,0,0.048360094,0.0,0.0054228785,LOW,0
27,2001,7,1,0.5534652,0.06329114,0.054649446,MODERATE,0
28,2001,7,0,0.7441883,0.11987381,0.12356488,ELEVATED,1
29,2001,7,0,0.2695983,0.021466905,0.015104686,LOW,0
30,2001,7,0,0.2770349,0.021466905,0.015630636,LOW,0
31,2001,7,0,0.42978486,0.033492822,0.031408913,LOW,0
32,2001,7,0,0.32640287,0.021466905,0.01960825,LOW,0
33,2001,7,0,0.14149266,0.005141388,0.008356284,LOW,0
34,2001,7,0,0.10123593,0.0023023789,0.0069328514,LOW,0
35,2001,7,0,0.2243348,0.021466905,0.012259595,LOW,0
0,2001,0,0,0.6734551,0.096267186,0.09197684,MODERATE,1
1,2001,0,0,0.5052984,0.039252337,0.044117913,LOW,0
2,2001,0,0,0.71567357,0.10472973,0.10983902,ELEVATED,1
3,2001,0,0,0.73402005,0.11987382,0.118508875,ELEVATED,1
4,2001,0,0,0.65179235,0.08091603,0.08386203,MODERATE,0
5,2001,0,0,0.5776445,0.06329114,0.060791217,MODERATE,0
6,2001,0,0,0.70795655,0.10472973,0.10636138,ELEVATED,1
7,2001,0,0,0.3989021,0.033492822,0.027302101,LOW,0
8,2001,0,0,0.18565133,0.021466905,0.010252443,LOW,0
9,2001,0,0,0.6045461,0.08091603,0.06838011,MODERATE,0
10,2001,0,0,0.6768823,0.09626719,0.09332356,MODERATE,1
11,2001,0,0,0.21831302,0.021466905,0.011923378,LOW,0
12,2001,0,0,0.20868866,0.021466905,0.011404832,LOW,0
13,2001,0,0,0.6201957,0.08091603,0.07318997,MODERATE,0
14,2001,0,0,0.59939927,0.08091603,0.0668633,MODERATE,0
15,2001,0,0,0.65620255,0.08091603,0.085459515,MODERATE,0
16,2001,0,0,0.6127021,0.08091603,0.07084912,MODERATE,0
17,2001,0,0,0.6931582,0.0962672,0.09996327,MODERATE,1
18,2001,0,0,0.69123566,0.09626719,0.09915763,MODERATE,1
19,2001,0,0,0.6953098,0.096267186,0.10087181,ELEVATED,1
20,2001,0,1,0.59043384,0.08091603,0.06429552,MODERATE,0
21,2001,0,0,0.7571672,0.13043478,0.13028656,ELEVATED,1
22,2001,0,1,0.68183655,0.09626719,0.095301606,MODERATE,1
23,2001,0,0,0.71816343,0.10472973,0.110982165,ELEVATED,1
24,2001,0,0,0.25653768,0.021466905,0.01422284,LOW,0
25,2001,0,0,0.6441127,0.08091603,0.08114489,MODERATE,0
26,2001,0,0,0.057885837,0.0023023789,0.0056684,LOW,0
27,2001,0,1,0.72435486,0.10472973,0.11386997,ELEVATED,1
28,2001,0,1,0.78864837,0.18128654,0.1478869,ELEVATED,1
29,2001,0,0,0.4761746,0.039252337,0.03872014,LOW,0
30,2001,0,0,0.6024821,0.08091603,0.06776802,MODERATE,0
31,2001,0,0,0.647211,0.08091603,0.082231306,MODERATE,0
32,2001,0,0,0.61792886,0.08091603,0.07247444,MODERATE,0
33,2001,0,0,0.29132333,0.021466905,0.01669224,LOW,0
34,2001,0,0,0.14118533,0.005141388,0.008344388,LOW,0
35,2001,0,0,0.46026516,0.039252337,0.03604512,LOW,0
0,2001,8,0,0.6576662,0.083333336,0.085995756,MODERATE,0
1,2001,8,0,0.51093197,0.039252337,0.045241874,LOW,0
2,2001,8,0,0.7064892,0.10472973,0.105711184,ELEVATED,1
3,2001,8,0,0.7541622,0.119873814,0.12870312,ELEVATED,1
4,2001,8,0,0.70662844,0.10472973,0.10577273,ELEVATED,1
5,2001,8,0,0.72141784,0.10472973,0.112492,ELEVATED,1
6,2001,8,0,0.7690913,0.18128654,0.13673355,ELEVATED,1
7,2001,8,0,0.685278,0.09626719,0.09669765,MODERATE,1
8,2001,8,0,0.32719895,0.021466907,0.019679915,LOW,0
9,2001,8,0,0.66580695,0.09626719,0.08903426,MODERATE,0
10,2001,8,0,0.7171468,0.10472973,0.11051418,ELEVATED,1
11,2001,8,0,0.39893836,0.033492822,0.027306603,LOW,0
12,2001,8,0,0.26027775,0.021466905,0.014470052,LOW,0
13,2001,8,0,0.6332948,0.08091603,0.077453546,MODERATE,0
14,2001,8,0,0.6082671,0.08091603,0.0694965,MODERATE,0
15,2001,8,0,0.7138385,0.10472973,0.109003134,ELEVATED,1
16,2001,8,0,0.6725163,0.09626719,0.09161097,MODERATE,1
17,2001,8,0,0.77121,0.18128656,0.13790676,ELEVATED,1
18,2001,8,0,0.7743811,0.18128654,0.13967852,ELEVATED,1
19,2001,8,0,0.75200874,0.119873814,0.12757854,ELEVATED,1
20,2001,8,1,0.74008816,0.11987381,0.12150421,ELEVATED,1
21,2001,8,0,0.7694638,0.18128654,0.13693918,ELEVATED,1
22,2001,8,1,0.6476886,0.08091603,0.08239996,MODERATE,0
23,2001,8,0,0.7568273,0.13043478,0.1301066,ELEVATED,1
24,2001,8,0,0.25669396,0.021466905,0.014233085,LOW,0
25,2001,8,0,0.73956615,0.11987382,0.121243976,ELEVATED,1
26,2001,8,0,0.050123304,0.0,0.0054675112,LOW,0
27,2001,8,0,0.8157331,0.18128654,0.16456237,HIGH,1
28,2001,8,1,0.7816291,0.18128654,0.14379977,ELEVATED,1
29,2001,8,1,0.5878245,0.06329114,0.06356562,MODERATE,0
30,2001,8,0,0.7348422,0.119873814,0.118910894,ELEVATED,1
31,2001,8,0,0.6977658,0.09626719,0.10191782,ELEVATED,1
32,2001,8,0,0.76242036,0.13043478,0.1330943,ELEVATED,1
33,2001,8,0,0.5309713,0.039252333,0.049464848,LOW,0
34,2001,8,0,0.22096144,0.021466903,0.01207011,LOW,0
35,2001,8,0,0.6124439,0.08091603,0.070769735,MODERATE,0
0,2001,6,0,0.6985137,0.09626719,0.102238245,ELEVATED,1
1,2001,6,0,0.59735346,0.08091603,0.06626911,MODERATE,0
2,2001,6,0,0.7423684,0.11987382,0.12264653,ELEVATED,1
3,2001,6,0,0.7398433,0.119873814,0.12138208,ELEVATED,1
4,2001,6,0,0.73638856,0.11987382,0.119670324,ELEVATED,1
5,2001,6,0,0.7063677,0.10472973,0.10565749,ELEVATED,1
6,2001,6,0,0.7338956,0.119873814,0.11844812,ELEVATED,1
7,2001,6,0,0.6638493,0.09626719,0.08829484,MODERATE,0
8,2001,6,0,0.5052426,0.039252337,0.044106916,LOW,0
9,2001,6,0,0.6463451,0.08091603,0.081926346,MODERATE,0
10,2001,6,0,0.66563356,0.09626719,0.08896855,MODERATE,0
11,2001,6,0,0.56853193,0.06329114,0.058404185,MODERATE,0
12,2001,6,0,0.36298442,0.021466905,0.023180187,LOW,0
13,2001,6,0,0.6104448,0.08091603,0.07015765,MODERATE,0
14,2001,6,0,0.58893836,0.08091603,0.06387624,MODERATE,0
15,2001,6,0,0.7223468,0.10472973,0.112926275,ELEVATED,1
16,2001,6,0,0.7134076,0.10472973,0.108807646,ELEVATED,1
17,2001,6,0,0.7239541,0.10472973,0.11368109,ELEVATED,1
18,2001,6,0,0.674116,0.09626719,0.092235155,MODERATE,1
19,2001,6,0,0.726831,0.119873814,0.11504314,ELEVATED,1
20,2001,6,1,0.73603857,0.119873814,0.119498074,ELEVATED,1
21,2001,6,0,0.6802642,0.09626719,0.0946698,MODERATE,1
22,2001,6,1,0.7678487,0.16666666,0.13604936,ELEVATED,1
23,2001,6,1,0.7856187,0.18128654,0.14611116,ELEVATED,1
24,2001,6,0,0.39297685,0.030303031,0.02657611,LOW,0
25,2001,6,0,0.7575822,0.13043478,0.13050649,ELEVATED,1
26,2001,6,0,0.098259054,0.0023023789,0.0068377033,LOW,0
27,2001,6,0,0.75611204,0.13043478,0.12972867,ELEVATED,1
28,2001,6,1,0.68021595,0.09626719,0.09465046,MODERATE,1
29,2001,6,1,0.61354995,0.08091603,0.071110465,MODERATE,0
30,2001,6,0,0.71819454,0.10472973,0.11099651,ELEVATED,1
31,2001,6,0,0.67032546,0.09626719,0.0907623,MODERATE,1
32,2001,6,1,0.69666916,0.09626719,0.10144957,ELEVATED,1
33,2001,6,0,0.5809263,0.06329114,0.06167302,MODERATE,0
34,2001,6,0,0.21668498,0.021466905,0.011834051,LOW,0
35,2001,6,0,0.6301508,0.08091603,0.076409906,MODERATE,0
0,2001,5,0,0.6914043,0.09626719,0.099228054,MODERATE,1
1,2001,5,0,0.6627965,0.09626719,0.087899484,MODERATE,0
2,2001,5,0,0.7072894,0.10472973,0.106065325,ELEVATED,1
3,2001,5,0,0.70530534,0.10472973,0.10518917,ELEVATED,1
4,2001,5,0,0.70581716,0.10472973,0.10541458,ELEVATED,1
5,2001,5,0,0.7433547,0.11987381,0.12314349,ELEVATED,1
6,2001,5,0,0.5695822,0.06329114,0.058674764,MODERATE,0
7,2001,5,0,0.5663259,0.06329114,0.05783968,MODERATE,0
8,2001,5,0,0.41788614,0.033492822,0.029760223,LOW,0
9,2001,5,0,0.5608418,0.06329114,0.056458447,MODERATE,0
10,2001,5,0,0.51383746,0.039252337,0.04583216,LOW,0
11,2001,5,0,0.54252404,0.049689442,0.052066613,MODERATE,0
12,2001,5,0,0.4660319,0.039252337,0.036993537,LOW,0
13,2001,5,0,0.5605448,0.06329114,0.05638454,MODERATE,0
14,2001,5,0,0.5598334,0.06329114,0.05620788,MODERATE,0
15,2001,5,0,0.54810756,0.049689446,0.053369943,MODERATE,0
16,2001,5,0,0.63596267,0.08091603,0.07834934,MODERATE,0
17,2001,5,0,0.5855752,0.06329114,0.062942624,MODERATE,0
18,2001,5,0,0.5755869,0.06329114,0.06024439,MODERATE,0
19,2001,5,0,0.72370166,0.104729734,0.11356226,ELEVATED,1
20,2001,5,0,0.72055775,0.10472973,0.11209125,ELEVATED,1
21,2001,5,0,0.7245725,0.10472972,0.113972664,ELEVATED,1
22,2001,5,0,0.78263104,0.18128656,0.14437737,ELEVATED,1
23,2001,5,1,0.64698356,0.08091603,0.08215111,MODERATE,0
24,2001,5,0,0.44971773,0.039252333,0.034370683,LOW,0
25,2001,5,0,0.71392435,0.10472973,0.109042116,ELEVATED,1
26,2001,5,0,0.16364777,0.0051413886,0.0092596365,LOW,0
27,2001,5,0,0.7678646,0.16666667,0.1360581,ELEVATED,1
28,2001,5,0,0.73188615,0.119873814,0.1174708,ELEVATED,1
29,2001,5,1,0.7454236,0.11987382,0.12419157,ELEVATED,1
30,2001,5,0,0.71190226,0.10472973,0.10812721,ELEVATED,1
31,2001,5,0,0.537418,0.049689442,0.050901115,MODERATE,0
32,2001,5,1,0.5626923,0.06329114,0.056921016,MODERATE,0
33,2001,5,0,0.5385933,0.049689442,0.051167183,MODERATE,0
34,2001,5,0,0.13369371,0.005141388,0.008059547,LOW,0
35,2001,5,0,0.578673,0.06329114,0.0610663,MODERATE,0
0,2001,1,0,0.6931651,0.09626719,0.09996618,MODERATE,1
1,2001,1,0,0.4284173,0.033492822,0.031215014,LOW,0
2,2001,1,0,0.686786,0.09626719,0.097315125,MODERATE,1
3,2001,1,0,0.415054,0.033492826,0.029380335,LOW,0
4,2001,1,0,0.50677836,0.039252337,0.04441057,LOW,0
5,2001,1,0,0.45716053,0.03925234,0.035544258,LOW,0
6,2001,1,0,0.620063,0.08091603,0.07314791,MODERATE,0
7,2001,1,0,0.2759063,0.021466905,0.015549669,LOW,0
8,2001,1,0,0.24674913,0.021466905,0.013595374,LOW,0
9,2001,1,0,0.3108967,0.021466905,0.018262321,LOW,0
10,2001,1,0,0.33827078,0.021466905,0.020703606,LOW,0
11,2001,1,0,0.19436967,0.021466905,0.010674343,LOW,0
12,2001,1,0,0.25250664,0.021466905,0.01396106,LOW,0
13,2001,1,0,0.3023229,0.021466905,0.017557478,LOW,0
14,2001,1,0,0.42825773,0.033492822,0.031192468,LOW,0
15,2001,1,0,0.28077394,0.021466905,0.01590184,LOW,0
16,2001,1,0,0.6255726,0.08091603,0.074913286,MODERATE,0
17,2001,1,0,0.61877924,0.08091603,0.0727421,MODERATE,0
18,2001,1,0,0.3584823,0.021466905,0.022708422,LOW,0
19,2001,1,0,0.46712035,0.039252337,0.03717522,LOW,0
20,2001,1,0,0.4591247,0.039252337,0.035860345,LOW,0
21,2001,1,0,0.55238724,0.049689442,0.0543897,MODERATE,0
22,2001,1,0,0.5982475,0.08091603,0.06652818,MODERATE,0
23,2001,1,1,0.41215408,0.033492822,0.028996225,LOW,0
24,2001,1,0,0.23581067,0.021466905,0.012926458,LOW,0
25,2001,1,0,0.5974081,0.08091603,0.06628491,MODERATE,0
26,2001,1,0,0.1587448,0.005141388,0.009051731,LOW,0
27,2001,1,0,0.64944077,0.08091603,0.08302135,MODERATE,0
28,2001,1,0,0.4823984,0.039252337,0.03981765,LOW,0
29,2001,1,1,0.67808884,0.09626719,0.093801856,MODERATE,1
30,2001,1,0,0.17510056,0.005141388,0.009763888,LOW,0
31,2001,1,0,0.30966297,0.021466905,0.018159214,LOW,0
32,2001,1,1,0.16077806,0.005141388,0.009137382,LOW,0
33,2001,1,0,0.13311197,0.005141388,0.008037836,LOW,0
34,2001,1,0,0.1285374,0.0051413886,0.0078691235,LOW,0
35,2001,1,0,0.14372897,0.005141388,0.008443351,LOW,0
0,2001,11,0,0.5182769,0.039252337,0.046748266,LOW,0
1,2001,11,0,0.36547008,0.021466903,0.023444735,LOW,0
2,2001,11,0,0.43074787,0.033492822,0.031546146,LOW,0
3,2001,11,0,0.101420365,0.0023023789,0.0069387895,LOW,0
4,2001,11,0,0.11734233,0.005141388,0.0074709146,LOW,0
5,2001,11,0,0.13151962,0.005141388,0.007978705,LOW,0
6,2001,11,0,0.46584186,0.039252337,0.036961902,LOW,0
7,2001,11,0,0.058881454,0.0023023789,0.0056946916,LOW,0
8,2001,11,0,0.055169005,0.002302379,0.005597269,LOW,0
9,2001,11,0,0.08014329,0.0023023789,0.0062860106,LOW,0
10,2001,11,0,0.07308471,0.0023023789,0.006083228,LOW,0
11,2001,11,0,0.061787114,0.0023023789,0.005772116,LOW,0
12,2001,11,0,0.078621894,0.0023023789,0.0062417416,LOW,0
13,2001,11,0,0.10123994,0.0023023789,0.0069329794,LOW,0
14,2001,11,0,0.14549959,0.005141388,0.008512929,LOW,0
15,2001,11,0,0.062454063,0.0023023789,0.005790035,LOW,0
16,2001,11,0,0.41137573,0.033492822,0.028893966,LOW,0
17,2001,11,0,0.28439826,0.021466907,0.016169151,LOW,0
18,2001,11,0,0.08520077,0.0023023789,0.0064354185,LOW,0
19,2001,11,0,0.12065557,0.0051413886,0.0075866347,LOW,0
20,2001,11,0,0.13414629,0.0051413877,0.00807648,LOW,0
21,2001,11,0,0.20178664,0.021466905,0.011046751,LOW,0
22,2001,11,0,0.25984865,0.021466905,0.0144414725,LOW,0
23,2001,11,0,0.10882383,0.0023023789,0.007181368,LOW,0
24,2001,11,0,0.08555861,0.0023023789,0.006446123,LOW,0
25,2001,11,0,0.28285742,0.021466905,0.016054971,LOW,0
26,2001,11,0,0.07026752,0.0023023789,0.0060041253,LOW,0
27,2001,11,0,0.43064183,0.033492822,0.031531006,LOW,0
28,2001,11,0,0.23328637,0.021466905,0.012776769,LOW,0
29,2001,11,1,0.39346933,0.030303031,0.026635727,LOW,0
30,2001,11,0,0.07396331,0.0023023789,0.0061081103,LOW,0
31,2001,11,0,0.061025284,0.002302379,0.005751716,LOW,0
32,2001,11,0,0.044643953,0.0,0.005329988,LOW,0
33,2001,11,0,0.03547038,0.0,0.005107406,LOW,0
34,2001,11,0,0.08304664,0.0023023789,0.006371354,LOW,0
35,2001,11,0,0.037081786,0.0,0.005145825,LOW,0
0,2001,10,0,0.34066924,0.021466905,0.02093215,LOW,0
1,2001,10,0,0.0825458,0.0023023789,0.0063565494,LOW,0
2,2001,10,0,0.07619921,0.0023023789,0.0061718896,LOW,0
3,2001,10,0,0.046623647,0.0,0.005379274,LOW,0
4,2001,10,0,0.040275436,0.0,0.0052228156,LOW,0
5,2001,10,0,0.060896266,0.002302379,0.0057482678,LOW,0
6,2001,10,0,0.0723083,0.0023023789,0.006061325,LOW,0
7,2001,10,0,0.033836678,0.0,0.0050687487,LOW,0
8,2001,10,0,0.03641066,0.0,0.00512979,LOW,0
9,2001,10,0,0.029660016,0.0,0.0049712355,LOW,0
10,2001,10,0,0.039326582,0.0,0.0051998207,LOW,0
11,2001,10,0,0.035341177,0.0,0.0051043397,LOW,0
12,2001,10,0,0.029867524,0.0,0.004976038,LOW,0
13,2001,10,0,0.12040748,0.005141388,0.007577908,LOW,0
14,2001,10,0,0.27062252,0.021466905,0.015176072,LOW,0
15,2001,10,0,0.03445189,0.0,0.0050832722,LOW,0
16,2001,10,0,0.36658332,0.021466905,0.023564171,LOW,0
17,2001,10,0,0.053163957,0.0018452401,0.0055453447,LOW,0
18,2001,10,0,0.050852817,0.0,0.0054860865,LOW,0
19,2001,10,0,0.036533497,0.0,0.005132721,LOW,0
20,2001,10,0,0.054124214,0.0023023789,0.005570152,LOW,0
21,2001,10,0,0.08014636,0.0023023789,0.0062861,LOW,0
22,2001,10,0,0.046461537,0.0,0.0053752214,LOW,0
23,2001,10,0,0.039485224,0.0,0.00520366,LOW,0
24,2001,10,0,0.042982306,0.0,0.0052889674,LOW,0
25,2001,10,0,0.17648502,0.021466905,0.009826658,LOW,0
26,2001,10,0,0.03586158,0.0,0.0051167067,LOW,0
27,2001,10,0,0.09729481,0.0023023789,0.0068071606,LOW,0
28,2001,10,0,0.05902719,0.002302379,0.0056985505,LOW,0
29,2001,10,0,0.32120013,0.021466903,0.019146152,LOW,0
30,2001,10,0,0.028885515,0.0,0.0049533607,LOW,0
31,2001,10,0,0.020555198,0.0,0.0047650877,LOW,0
32,2001,10,0,0.020531777,0.0,0.0047645676,LOW,0
33,2001,10,0,0.026831424,0.0,0.00490626,LOW,0
34,2001,10,0,0.030766841,0.0,0.0049968953,LOW,0
35,2001,10,0,0.021961069,0.0,0.004796355,LOW,0
0,2001,9,0,0.070249796,0.002302379,0.00600363,LOW,0
1,2001,9,0,0.08474578,0.0023023789,0.0064218347,LOW,0
2,2001,9,0,0.08664263,0.0023023789,0.0064786556,LOW,0
3,2001,9,0,0.024913996,0.0,0.004862694,LOW,0
4,2001,9,0,0.041514333,0.0,0.00525299,LOW,0
5,2001,9,0,0.03928434,0.0,0.0051988,LOW,0
6,2001,9,0,0.07224355,0.002302379,0.006059503,LOW,0
7,2001,9,0,0.028894344,0.0,0.0049535627,LOW,0
8,2001,9,0,0.025477873,0.0,0.004875466,LOW,0
9,2001,9,0,0.026051754,0.0,0.004888499,LOW,0
10,2001,9,0,0.04229138,0.0,0.0052720034,LOW,0
11,2001,9,0,0.027587704,0.0,0.00492355,LOW,0
12,2001,9,0,0.03197827,0.0,0.0050251274,LOW,0
13,2001,9,0,0.33991668,0.021466905,0.020860175,LOW,0
14,2001,9,0,0.4574828,0.039252337,0.03559593,LOW,0
15,2001,9,0,0.040218234,0.0,0.0052214256,LOW,0
16,2001,9,0,0.07703988,0.002302379,0.00619604,LOW,0
17,2001,9,0,0.05892087,0.0023023789,0.005695736,LOW,0
18,2001,9,0,0.0421444,0.0,0.005268401,LOW,0
19,2001,9,0,0.04805461,0.0,0.005415181,LOW,0
20,2001,9,0,0.051371936,0.0,0.005499342,LOW,0
21,2001,9,0,0.064205736,0.0023023789,0.005837362,LOW,0
22,2001,9,0,0.04234611,0.0,0.0052733463,LOW,0
23,2001,9,0,0.052815717,0.0,0.0055363746,LOW,0
24,2001,9,0,0.032451157,0.0,0.0050361925,LOW,0
25,2001,9,0,0.052103326,0.0,0.0055180695,LOW,0
26,2001,9,0,0.026651962,0.0,0.0049021645,LOW,0
