subdivision,year,month,rainfall_mm,date,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_stress,historical_mean_mm,historical_std_mm,historical_min_mm,historical_max_mm,observations,coefficient_of_variation,rainfall_zscore,rainfall_condition
West Rajasthan,1957,FEB,0.0,1957-02-01,21.099999999999916,78.30000000000017,390.50000000000006,4.862393162393162,-4.862393162393162,-100.0,4.862393162393162,0,1,4.862393162393162,7.808436269959677,0.0,39.1,117,1.6058833601428764,-0.6227102321497555,BELOW_NORMAL
West Rajasthan,1957,MAR,5.1,1957-03-01,24.799999999999912,71.30000000000018,389.5,4.011111111111111,1.0888888888888886,27.146814404432124,0.0,0,0,4.011111111111111,7.750392401387102,0.0,59.0,117,1.9322307925895823,0.1404946785267296,NORMAL_OR_WET
West Rajasthan,1957,APR,0.2,1957-04-01,5.299999999999915,26.40000000000017,388.7000000000001,3.5418803418803417,-3.3418803418803416,-94.35328185328184,3.3418803418803416,0,1,3.5418803418803417,5.872939687393819,0.0,36.1,117,1.658141755369394,-0.5690302505666183,BELOW_NORMAL
West Rajasthan,1957,MAY,15.3,1957-05-01,20.59999999999992,41.700000000000166,403.9,9.53931623931624,5.7606837606837615,60.38885404533645,0.0,0,0,9.53931623931624,10.881096842412454,0.0,56.8,117,1.140657943340433,0.5294212379610214,NORMAL_OR_WET
West Rajasthan,1957,JUN,28.9,1957-06-01,44.39999999999991,69.20000000000016,412.2000000000001,29.13162393162393,-0.2316239316239325,-0.7950944724797592,0.2316239316239325,0,0,29.13162393162393,23.144890884690945,0.4,143.2,117,0.7944936725468961,-0.010007562048051775,BELOW_NORMAL
West Rajasthan,1957,JUL,78.3,1957-07-01,122.49999999999991,127.80000000000015,282.5,96.1059829059829,-17.8059829059829,-18.52744477250898,17.8059829059829,0,0,96.1059829059829,53.445688337108095,2.4,234.6,117,0.5561119788909722,-0.33316032518230204,BELOW_NORMAL
West Rajasthan,1957,AUG,104.7,1957-08-01,211.89999999999992,232.50000000000017,310.8,94.94786324786324,9.752136752136764,10.271043937743624,0.0,0,0,94.94786324786324,66.57975719894743,0.6,325.3,117,0.7012243869579212,0.14647299963855887,NORMAL_OR_WET
West Rajasthan,1957,SEP,5.4,1957-09-01,188.3999999999999,232.80000000000015,304.1,39.92820512820513,-34.52820512820513,-86.47572566144362,34.52820512820513,0,1,39.92820512820513,38.93558749363879,0.2,203.0,117,0.975139938512659,-0.8868032396800554,BELOW_NORMAL
West Rajasthan,1957,OCT,2.3,1957-10-01,112.39999999999992,234.90000000000015,261.3,5.194871794871794,-2.8948717948717944,-55.72556762092793,2.8948717948717944,0,1,5.194871794871794,11.70838077495572,0.0,78.3,117,2.2538344038661062,-0.2472478347359473,BELOW_NORMAL
West Rajasthan,1957,NOV,5.9,1957-11-01,13.599999999999916,225.50000000000017,267.20000000000005,1.6435897435897435,4.256410256410256,258.9703588143525,0.0,0,0,1.6435897435897435,4.502573681937167,0.0,34.8,117,2.7394754071068563,0.9453282849063779,NORMAL_OR_WET
West Rajasthan,1957,DEC,1.5,1957-12-01,9.699999999999914,198.10000000000016,267.3,1.8854700854700852,-0.3854700854700854,-20.444242973708068,0.3854700854700854,0,0,1.8854700854700852,3.800210179243378,0.0,21.7,117,2.015523984458184,-0.10143388583492303,BELOW_NORMAL
West Rajasthan,1958,JAN,2.2,1958-01-01,9.599999999999916,122.00000000000018,249.8,3.3230769230769237,-1.123076923076923,-33.7962962962963,1.123076923076923,0,1,3.3230769230769237,4.529241860426392,0.0,21.4,117,1.362966300591275,-0.24796134931314856,BELOW_NORMAL
West Rajasthan,1958,FEB,0.0,1958-02-01,3.699999999999915,17.300000000000185,249.8,4.862393162393162,-4.862393162393162,-100.0,4.862393162393162,0,1,4.862393162393162,7.808436269959677,0.0,39.1,117,1.6058833601428764,-0.6227102321497555,BELOW_NORMAL
West Rajasthan,1958,MAR,0.3,1958-03-01,2.4999999999999147,12.200000000000186,245.00000000000003,4.011111111111111,-3.7111111111111112,-92.5207756232687,3.7111111111111112,0,1,4.011111111111111,7.750392401387102,0.0,59.0,117,1.9322307925895823,-0.4788288023257928,BELOW_NORMAL
West Rajasthan,1958,APR,0.4,1958-04-01,0.6999999999999147,10.300000000000184,245.20000000000005,3.5418803418803417,-3.141880341880342,-88.70656370656371,3.141880341880342,0,1,3.5418803418803417,5.872939687393819,0.0,36.1,117,1.658141755369394,-0.534975754752657,BELOW_NORMAL
West Rajasthan,1958,MAY,3.2,1958-05-01,3.899999999999915,7.600000000000185,233.1,9.53931623931624,-6.339316239316239,-66.4546187617597,6.339316239316239,0,1,9.53931623931624,10.881096842412454,0.0,56.8,117,1.140657943340433,-0.5825990091924176,BELOW_NORMAL
West Rajasthan,1958,JUN,15.5,1958-06-01,19.09999999999992,21.600000000000183,219.70000000000005,29.13162393162393,-13.631623931623931,-46.79321675859641,13.631623931623931,0,1,29.13162393162393,23.144890884690945,0.4,143.2,117,0.7944936725468961,-0.5889690299054505,BELOW_NORMAL
West Rajasthan,1958,JUL,69.2,1958-07-01,87.89999999999992,88.6000000000002,210.6,96.1059829059829,-26.905982905982896,-27.996158087581364,26.905982905982896,0,1,96.1059829059829,53.445688337108095,2.4,234.6,117,0.5561119788909722,-0.5034266325895871,BELOW_NORMAL
West Rajasthan,1958,AUG,25.0,1958-08-01,109.69999999999992,113.6000000000002,130.90000000000003,94.94786324786324,-69.94786324786324,-73.66976028229617,69.94786324786324,0,1,94.94786324786324,66.57975719894743,0.6,325.3,117,0.7012243869579212,-1.0505875387747592,DRY
West Rajasthan,1958,SEP,123.6,1958-09-01,217.7999999999999,236.9000000000002,249.1,39.92820512820513,83.67179487179487,209.55561263806837,0.0,0,0,39.92820512820513,38.93558749363879,0.2,203.0,117,0.975139938512659,2.1489798987999085,NORMAL_OR_WET
West Rajasthan,1958,OCT,4.5,1958-10-01,153.0999999999999,241.00000000000017,251.30000000000004,5.194871794871794,-0.6948717948717942,-13.37611056268508,0.6948717948717942,0,0,5.194871794871794,11.70838077495572,0.0,78.3,117,2.2538344038661062,-0.05934824022448332,BELOW_NORMAL
West Rajasthan,1958,NOV,14.7,1958-11-01,142.79999999999993,252.5000000000002,260.1,1.6435897435897435,13.056410256410256,794.383775351014,0.0,0,0,1.6435897435897435,4.502573681937167,0.0,34.8,117,2.7394754071068563,2.899766040206792,NORMAL_OR_WET
West Rajasthan,1958,DEC,5.5,1958-12-01,24.699999999999918,242.5000000000002,264.1,1.8854700854700852,3.6145299145299146,191.70444242973707,0.0,0,0,1.8854700854700852,3.800210179243378,0.0,21.7,117,2.015523984458184,0.9511394749354543,NORMAL_OR_WET
West Rajasthan,1959,JAN,0.7,1959-01-01,20.899999999999917,174.00000000000017,262.6,3.3230769230769237,-2.6230769230769235,-78.93518518518519,2.6230769230769235,0,1,3.3230769230769237,4.529241860426392,0.0,21.4,117,1.362966300591275,-0.5791426035327647,BELOW_NORMAL
West Rajasthan,1959,FEB,2.8,1959-02-01,8.999999999999915,151.80000000000018,265.40000000000003,4.862393162393162,-2.062393162393162,-42.41518720337493,2.062393162393162,0,1,4.862393162393162,7.808436269959677,0.0,39.1,117,1.6058833601428764,-0.26412371070088947,BELOW_NORMAL
West Rajasthan,1959,MAR,0.8,1959-03-01,4.299999999999915,29.000000000000185,265.90000000000003,4.011111111111111,-3.2111111111111112,-80.05540166204986,3.2111111111111112,0,1,4.011111111111111,7.750392401387102,0.0,59.0,117,1.9322307925895823,-0.4143159397369884,BELOW_NORMAL
West Rajasthan,1959,APR,5.0,1959-04-01,8.599999999999914,29.500000000000185,270.5,3.5418803418803417,1.4581196581196585,41.16795366795367,0.0,0,0,3.5418803418803417,5.872939687393819,0.0,36.1,117,1.658141755369394,0.24827764896845295,NORMAL_OR_WET
West Rajasthan,1959,MAY,8.7,1959-05-01,14.499999999999917,23.500000000000185,276.0,9.53931623931624,-0.8393162393162399,-8.798494758534188,0.8393162393162399,0,0,9.53931623931624,10.881096842412454,0.0,56.8,117,1.140657943340433,-0.07713526048630909,BELOW_NORMAL
West Rajasthan,1959,JUN,15.1,1959-06-01,28.799999999999912,33.100000000000186,275.6,29.13162393162393,-14.031623931623932,-48.16629503579392,14.031623931623932,0,1,29.13162393162393,23.144890884690945,0.4,143.2,117,0.7944936725468961,-0.6062514617817908,BELOW_NORMAL
West Rajasthan,1959,JUL,119.2,1959-07-01,142.99999999999991,151.6000000000002,325.6,96.1059829059829,23.094017094017104,24.02973924798123,0.0,0,0,96.1059829059829,53.445688337108095,2.4,234.6,117,0.5561119788909722,0.4321025289889026,NORMAL_OR_WET
West Rajasthan,1959,AUG,77.3,1959-08-01,211.5999999999999,226.10000000000016,377.9,94.94786324786324,-17.647863247863242,-18.58689879285977,17.647863247863242,0,0,94.94786324786324,66.57975719894743,0.6,325.3,117,0.7012243869579212,-0.265063496629006,BELOW_NORMAL
West Rajasthan,1959,SEP,94.6,1959-09-01,291.0999999999999,319.9000000000002,348.90000000000003,39.92820512820513,54.67179487179487,136.92525044952478,0.0,0,0,39.92820512820513,38.93558749363879,0.2,203.0,117,0.975139938512659,1.4041600086483097,NORMAL_OR_WET
West Rajasthan,1959,OCT,6.1,1959-10-01,177.99999999999991,321.00000000000017,350.5,5.194871794871794,0.9051282051282056,17.423494570582438,0.0,0,0,5.194871794871794,11.70838077495572,0.0,78.3,117,2.2538344038661062,0.07730601032930863,NORMAL_OR_WET
West Rajasthan,1959,NOV,5.1,1959-11-01,105.79999999999993,317.4000000000002,340.90000000000003,1.6435897435897435,3.456410256410256,210.2964118564742,0.0,0,0,1.6435897435897435,4.502573681937167,0.0,34.8,117,2.7394754071068563,0.7676521253336127,NORMAL_OR_WET
West Rajasthan,1959,DEC,0.0,1959-12-01,11.199999999999914,302.3000000000002,335.40000000000003,1.8854700854700852,-1.8854700854700852,-100.0,1.8854700854700852,0,1,1.8854700854700852,3.800210179243378,0.0,21.7,117,2.015523984458184,-0.4961488961238145,BELOW_NORMAL
West Rajasthan,1960,JAN,0.2,1960-01-01,5.299999999999915,183.30000000000015,334.90000000000003,3.3230769230769237,-3.123076923076923,-93.98148148148148,3.123076923076923,0,1,3.3230769230769237,4.529241860426392,0.0,21.4,117,1.362966300591275,-0.6895363549393033,BELOW_NORMAL
West Rajasthan,1960,FEB,0.0,1960-02-01,0.1999999999999147,106.00000000000018,332.1,4.862393162393162,-4.862393162393162,-100.0,4.862393162393162,0,1,4.862393162393162,7.808436269959677,0.0,39.1,117,1.6058833601428764,-0.6227102321497555,BELOW_NORMAL
West Rajasthan,1960,MAR,3.0,1960-03-01,3.199999999999915,14.400000000000183,334.3,4.011111111111111,-1.011111111111111,-25.20775623268698,1.011111111111111,0,1,4.011111111111111,7.750392401387102,0.0,59.0,117,1.9322307925895823,-0.13045934434624892,BELOW_NORMAL
West Rajasthan,1960,APR,0.2,1960-04-01,3.199999999999915,8.500000000000185,329.5,3.5418803418803417,-3.3418803418803416,-94.35328185328184,3.3418803418803416,0,1,3.5418803418803417,5.872939687393819,0.0,36.1,117,1.658141755369394,-0.5690302505666183,BELOW_NORMAL
West Rajasthan,1960,MAY,1.6,1960-05-01,4.799999999999915,5.000000000000185,322.40000000000003,9.53931623931624,-7.939316239316239,-83.22730938087986,7.939316239316239,0,1,9.53931623931624,10.881096842412454,0.0,56.8,117,1.140657943340433,-0.7296430088160129,BELOW_NORMAL
West Rajasthan,1960,JUN,25.1,1960-06-01,26.89999999999992,30.100000000000183,332.40000000000003,29.13162393162393,-4.03162393162393,-13.839338105856116,4.03162393162393,0,0,29.13162393162393,23.144890884690945,0.4,143.2,117,0.7944936725468961,-0.17419066487328416,BELOW_NORMAL
West Rajasthan,1960,JUL,102.3,1960-07-01,128.99999999999991,132.2000000000002,315.5,96.1059829059829,6.194017094017099,6.444985948561068,0.0,0,0,96.1059829059829,53.445688337108095,2.4,234.6,117,0.5561119788909722,0.11589367237537299,NORMAL_OR_WET
West Rajasthan,1960,AUG,76.1,1960-08-01,203.49999999999991,208.30000000000015,314.3,94.94786324786324,-18.847863247863245,-19.85075029930956,18.847863247863245,0,0,94.94786324786324,66.57975719894743,0.6,325.3,117,0.7012243869579212,-0.2830869928159067,BELOW_NORMAL
West Rajasthan,1960,SEP,3.2,1960-09-01,181.5999999999999,208.50000000000017,222.90000000000003,39.92820512820513,-36.728205128205126,-91.9856152067814,36.728205128205126,0,1,39.92820512820513,38.93558749363879,0.2,203.0,117,0.975139938512659,-0.9433068175536249,BELOW_NORMAL
West Rajasthan,1960,OCT,0.0,1960-10-01,79.29999999999991,208.30000000000015,216.8,5.194871794871794,-5.194871794871794,-100.0,5.194871794871794,0,1,5.194871794871794,11.70838077495572,0.0,78.3,117,2.2538344038661062,-0.4436883199070233,BELOW_NORMAL
West Rajasthan,1960,NOV,0.0,1960-11-01,3.199999999999915,206.70000000000016,211.7,1.6435897435897435,-1.6435897435897435,-100.0,1.6435897435897435,0,1,1.6435897435897435,4.502573681937167,0.0,34.8,117,2.7394754071068563,-0.3650333919427639,BELOW_NORMAL
West Rajasthan,1960,DEC,6.1,1960-12-01,6.099999999999914,187.7000000000002,217.8,1.8854700854700852,4.214529914529914,223.5267452402538,0.0,0,0,1.8854700854700852,3.800210179243378,0.0,21.7,117,2.015523984458184,1.1090254790510108,NORMAL_OR_WET
West Rajasthan,1961,JAN,5.2,1961-01-01,11.299999999999915,90.60000000000018,222.8,3.3230769230769237,1.876923076923077,56.481481481481474,0.0,0,0,3.3230769230769237,4.529241860426392,0.0,21.4,117,1.362966300591275,0.41440115912608366,NORMAL_OR_WET
West Rajasthan,1961,FEB,12.5,1961-02-01,23.799999999999915,27.000000000000185,235.3,4.862393162393162,7.637606837606838,157.07505712779047,0.0,0,0,4.862393162393162,7.808436269959677,0.0,39.1,117,1.6058833601428764,0.9781224528898254,NORMAL_OR_WET
West Rajasthan,1961,MAR,0.2,1961-03-01,17.899999999999917,24.000000000000185,232.50000000000003,4.011111111111111,-3.811111111111111,-95.01385041551244,3.811111111111111,0,1,4.011111111111111,7.750392401387102,0.0,59.0,117,1.9322307925895823,-0.49173137484355367,BELOW_NORMAL
West Rajasthan,1961,APR,5.6,1961-04-01,18.299999999999915,29.600000000000183,237.9,3.5418803418803417,2.058119658119658,58.108108108108105,0.0,0,0,3.5418803418803417,5.872939687393819,0.0,36.1,117,1.658141755369394,0.35044113641033675,NORMAL_OR_WET
West Rajasthan,1961,MAY,6.5,1961-05-01,12.299999999999915,36.100000000000186,242.8,9.53931623931624,-3.039316239316239,-31.86094435982439,3.039316239316239,0,1,9.53931623931624,10.881096842412454,0.0,56.8,117,1.140657943340433,-0.27932075996875244,BELOW_NORMAL
West Rajasthan,1961,JUN,102.8,1961-06-01,114.89999999999992,132.80000000000018,320.5,29.13162393162393,73.66837606837606,252.88111723976056,0.0,0,0,29.13162393162393,23.144890884690945,0.4,143.2,117,0.7944936725468961,3.182921727105812,NORMAL_OR_WET
West Rajasthan,1961,JUL,72.2,1961-07-01,181.49999999999991,199.80000000000015,290.4,96.1059829059829,-23.905982905982896,-24.87460424744761,23.905982905982896,0,0,96.1059829059829,53.445688337108095,2.4,234.6,117,0.5561119788909722,-0.4472948828948777,BELOW_NORMAL
West Rajasthan,1961,AUG,66.5,1961-08-01,241.49999999999991,253.80000000000015,280.80000000000007,94.94786324786324,-28.44786324786324,-29.961562350907823,28.44786324786324,0,1,94.94786324786324,66.57975719894743,0.6,325.3,117,0.7012243869579212,-0.4272749623111118,BELOW_NORMAL
West Rajasthan,1961,SEP,123.9,1961-09-01,262.5999999999999,377.5000000000002,401.50000000000006,39.92820512820513,83.97179487179488,210.3069612124326,0.0,0,0,39.92820512820513,38.93558749363879,0.2,203.0,117,0.975139938512659,2.1566849321463044,NORMAL_OR_WET
West Rajasthan,1961,OCT,2.0,1961-10-01,192.39999999999992,373.9000000000002,403.50000000000006,5.194871794871794,-3.194871794871794,-61.5004935834156,3.194871794871794,0,1,5.194871794871794,11.70838077495572,0.0,78.3,117,2.2538344038661062,-0.2728705067147833,BELOW_NORMAL
West Rajasthan,1961,NOV,1.1,1961-11-01,126.99999999999991,368.50000000000017,404.6000000000001,1.6435897435897435,-0.5435897435897437,-33.073322932917314,0.5435897435897437,0,1,1.6435897435897435,4.502573681937167,0.0,34.8,117,2.7394754071068563,-0.12072867253021206,BELOW_NORMAL
West Rajasthan,1961,DEC,1.8,1961-12-01,4.899999999999915,267.50000000000017,400.3,1.8854700854700852,-0.0854700854700853,-4.533091568449678,0.0854700854700853,0,0,1.8854700854700852,3.800210179243378,0.0,21.7,117,2.015523984458184,-0.022490883777144734,BELOW_NORMAL
West Rajasthan,1962,JAN,0.8,1962-01-01,3.699999999999915,196.10000000000016,395.9,3.3230769230769237,-2.523076923076923,-75.92592592592592,2.523076923076923,0,1,3.3230769230769237,4.529241860426392,0.0,21.4,117,1.362966300591275,-0.557063853251457,BELOW_NORMAL
