subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos
Sub Himalayan West Bengal & Sikkim,1956,OCT,POST_MONSOON,215.8,987.8000000000012,2628.0000000000005,2862.4,143.94358974358977,71.85641025641024,49.91984039331645,0.0,0,0.8111452726686832,1956-10-01,285.2,486.8,471.4,1243.400000000001,2577.1000000000004,2697.9,-186.2,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1956,NOV,POST_MONSOON,30.1,531.1000000000012,2237.2000000000003,2886.4,15.846153846153848,14.253846153846156,89.95145631067962,0.0,0,0.6278462189995683,1956-11-01,215.8,285.2,486.8,987.8000000000011,2628.0000000000005,2862.3999999999996,-271.0,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1956,DEC,POST_MONSOON,3.6,249.5000000000012,1492.9000000000003,2885.4,5.967521367521368,-2.3675213675213675,-39.67344600401031,2.3675213675213675,0,-0.2489677502497006,1956-12-01,30.1,215.8,285.2,531.1000000000012,2237.2000000000003,2886.4,-255.1,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1957,JAN,WINTER,103.0,136.70000000000113,1124.5000000000005,2973.6,14.045299145299143,88.95470085470086,633.3414470881762,0.0,0,5.24475960418337,1957-01-01,3.6,30.1,215.8,249.50000000000114,1492.9000000000003,2885.4,-212.20000000000002,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1957,FEB,WINTER,8.9,115.50000000000117,646.6000000000004,2981.1000000000004,22.68632478632479,-13.786324786324789,-60.76931771088423,13.786324786324789,0,-0.705595902053231,1957-02-01,103.0,3.6,30.1,136.70000000000113,1124.5000000000005,2973.6,72.9,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1957,MAR,PRE_MONSOON,25.5,137.40000000000114,386.9000000000004,2964.0,43.96666666666667,-18.46666666666667,-42.00151630022745,18.46666666666667,0,-0.591004943015378,1957-03-01,8.9,103.0,3.6,115.50000000000115,646.6000000000004,2981.1000000000004,5.300000000000001,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1957,APR,PRE_MONSOON,10.6,45.00000000000114,181.7000000000004,2809.7000000000003,110.91111111111113,-100.31111111111112,-90.4427970346624,100.31111111111112,0,-1.8134677157066883,1957-04-01,25.5,8.9,103.0,137.40000000000114,386.9000000000004,2964.0,-77.5,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1957,MAY,PRE_MONSOON,167.7,203.80000000000112,319.3000000000003,2556.5,268.4786324786325,-100.77863247863252,-37.53692856233288,100.77863247863252,0,-1.4527036601233192,1957-05-01,10.6,25.5,8.9,45.00000000000114,181.70000000000033,2809.7000000000003,1.6999999999999993,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1957,JUN,MONSOON,430.2,608.5000000000011,745.9000000000003,2238.8,536.9897435897436,-106.78974358974364,-19.886738036346973,106.78974358974364,0,-0.7993191222026134,1957-06-01,167.7,10.6,25.5,203.80000000000112,319.3000000000003,2556.5,142.2,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1957,JUL,MONSOON,650.6,1248.500000000001,1293.5000000000005,2418.0,645.7008547008547,4.899145299145289,0.7587329741750152,0.0,0,0.0298065181204267,1957-07-01,430.2,167.7,10.6,608.5000000000011,745.9000000000003,2238.8,419.59999999999997,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1957,AUG,MONSOON,535.4,1616.200000000001,1820.0,2466.6,520.3042735042735,15.095726495726469,2.901326639901696,0.0,0,0.0906688573570218,1957-08-01,650.6,430.2,167.7,1248.500000000001,1293.5000000000005,2418.0,482.90000000000003,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1957,SEP,MONSOON,208.4,1394.400000000001,2002.9000000000003,2389.8,421.69829059829055,-213.2982905982905,-50.58078141499471,213.2982905982905,0,-1.8904608900348947,1957-09-01,535.4,650.6,430.2,1616.200000000001,1820.0000000000002,2466.6,105.19999999999999,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1957,OCT,POST_MONSOON,73.7,817.500000000001,2066.0000000000005,2247.7,143.94358974358977,-70.24358974358977,-48.79938722434002,70.24358974358977,0,-0.7929390788166781,1957-10-01,208.4,535.4,650.6,1394.400000000001,2002.9000000000003,2389.8,-442.20000000000005,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1957,NOV,POST_MONSOON,7.7,289.80000000000103,1906.0,2225.3,15.846153846153848,-8.146153846153847,-51.40776699029127,8.146153846153847,0,-0.358817671840552,1957-11-01,73.7,208.4,535.4,817.500000000001,2066.0000000000005,2247.7,-461.7,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1957,DEC,POST_MONSOON,3.8,85.20000000000103,1479.6,2225.5,5.967521367521368,-2.167521367521368,-36.32197078201089,2.167521367521368,0,-0.2279358175571267,1957-12-01,7.7,73.7,208.4,289.80000000000103,1906.0000000000002,2225.3,-200.70000000000002,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1958,JAN,WINTER,8.1,19.600000000001025,837.1000000000004,2130.6,14.045299145299143,-5.9452991452991455,-42.329459015395855,5.9452991452991455,0,-0.3505341987826274,1958-01-01,3.8,7.7,73.7,85.20000000000103,1479.6000000000001,2225.5,-69.9,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1958,FEB,WINTER,17.5,29.400000000001025,319.2000000000004,2139.2,22.68632478632479,-5.186324786324789,-22.86101797083978,5.186324786324789,0,-0.2654405414543712,1958-02-01,8.1,3.8,7.7,19.600000000001025,837.1000000000004,2130.6,0.39999999999999947,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1958,MAR,PRE_MONSOON,14.8,40.40000000000103,125.60000000000036,2128.5,43.96666666666667,-29.166666666666668,-66.33813495072025,29.166666666666668,0,-0.9334464352679706,1958-03-01,17.5,8.1,3.8,29.400000000001025,319.20000000000033,2139.2,13.7,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1958,APR,PRE_MONSOON,120.6,152.90000000000103,172.50000000000034,2238.5,110.91111111111113,9.688888888888885,8.73572430374674,0.0,0,0.1751599300062282,1958-04-01,14.8,17.5,8.1,40.40000000000103,125.60000000000035,2128.5,6.700000000000001,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1958,MAY,PRE_MONSOON,269.4,404.800000000001,434.20000000000033,2340.2,268.4786324786325,0.921367521367472,0.3431809499554126,0.0,0,0.0132813269806282,1958-05-01,120.6,14.8,17.5,152.90000000000103,172.50000000000034,2238.5,103.1,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1958,JUN,MONSOON,487.8,877.800000000001,918.2000000000004,2397.8,536.9897435897436,-49.189743589743614,-9.160276183472924,49.189743589743614,0,-0.3681842595163018,1958-06-01,269.4,120.6,14.8,404.800000000001,434.20000000000033,2340.2,254.59999999999997,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1958,JUL,MONSOON,500.3,1257.500000000001,1410.4000000000003,2247.5,645.7008547008547,-145.40085470085472,-22.5182998663084,145.40085470085472,0,-0.8846223056749647,1958-07-01,487.8,269.4,120.6,877.800000000001,918.2000000000003,2397.8,367.20000000000005,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1958,AUG,MONSOON,898.1,1886.2000000000007,2291.0000000000005,2610.2,520.3042735042735,377.7957264957265,72.61053689819896,0.0,0,2.2691393385691447,1958-08-01,500.3,487.8,269.4,1257.500000000001,1410.4000000000003,2247.5,230.90000000000003,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1958,SEP,MONSOON,353.2,1751.600000000001,2629.4,2755.0,421.69829059829055,-68.49829059829057,-16.243435680307744,68.49829059829057,0,-0.6070997524035059,1958-09-01,898.1,500.3,487.8,1886.2000000000012,2291.0000000000005,2610.2,410.3,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1958,OCT,POST_MONSOON,145.6,1396.900000000001,2654.4,2826.9,143.94358974358977,1.6564102564102257,1.150735687056874,0.0,0,0.0186982531453025,1958-10-01,353.2,898.1,500.3,1751.600000000001,2629.4,2755.0,-147.10000000000002,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1958,NOV,POST_MONSOON,1.8,500.6000000000011,2386.8,2821.0,15.846153846153848,-14.046153846153846,-88.64077669902912,14.046153846153846,0,-0.6186978930886194,1958-11-01,145.6,353.2,898.1,1396.900000000001,2654.4,2826.9,-752.5,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1958,DEC,POST_MONSOON,3.0,150.40000000000114,1902.0000000000005,2820.2000000000003,5.967521367521368,-2.967521367521368,-49.7278716700086,2.967521367521368,0,-0.3120635483274226,1958-12-01,1.8,145.6,353.2,500.6000000000011,2386.8,2821.0,-351.4,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1959,JAN,WINTER,99.8,104.60000000000112,1501.5000000000002,2911.9,14.045299145299143,85.75470085470086,610.5580234893204,0.0,0,5.056087948024349,1959-01-01,3.0,1.8,145.6,150.40000000000114,1902.0000000000005,2820.2000000000003,-142.6,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1959,FEB,WINTER,5.7,108.50000000000114,609.1000000000004,2900.1000000000004,22.68632478632479,-16.98632478632479,-74.87473156764496,16.98632478632479,0,-0.8693746408807137,1959-02-01,99.8,3.0,1.8,104.60000000000113,1501.5000000000002,2911.9,98.0,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1959,MAR,PRE_MONSOON,64.3,169.80000000000115,320.2000000000004,2949.6,43.96666666666667,20.33333333333333,46.24715693707353,0.0,0,0.6507455148725279,1959-03-01,5.7,99.8,3.0,108.50000000000114,609.1000000000004,2900.1000000000004,2.7,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1959,APR,PRE_MONSOON,111.6,181.6000000000012,286.2000000000004,2940.6,110.91111111111113,0.6888888888888829,0.6211180124223549,0.0,0,0.0124540317206259,1959-04-01,64.3,5.7,99.8,169.80000000000115,320.20000000000033,2949.6,-35.5,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1959,MAY,PRE_MONSOON,218.7,394.6000000000012,503.1000000000003,2889.9,268.4786324786325,-49.77863247863252,-18.541003438176507,49.77863247863252,0,-0.7175489468263543,1959-05-01,111.6,64.3,5.7,181.60000000000113,286.20000000000033,2940.6,105.89999999999999,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1959,JUN,MONSOON,565.9,896.2000000000012,1066.0000000000002,2968.0,536.9897435897436,28.910256410256352,5.383763238566356,0.0,0,0.2163926983969084,1959-06-01,218.7,111.6,64.3,394.60000000000116,503.1000000000003,2889.9,154.39999999999998,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1959,JUL,MONSOON,538.6,1323.2000000000012,1504.8000000000004,3006.3,645.7008547008547,-107.10085470085473,-16.58676055965161,107.10085470085473,0,-0.6516041822460659,1959-07-01,565.9,218.7,111.6,896.2000000000012,1066.0000000000002,2968.0,454.29999999999995,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1959,AUG,MONSOON,291.7,1396.200000000001,1790.8000000000004,2399.9,520.3042735042735,-228.60427350427352,-43.93665113773006,228.60427350427352,0,-1.3730566906754962,1959-08-01,538.6,565.9,218.7,1323.2000000000012,1504.8000000000004,3006.3,319.90000000000003,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1959,SEP,MONSOON,337.9,1168.2000000000012,2064.4000000000005,2384.6,421.69829059829055,-83.79829059829058,-19.8716220735447,83.79829059829058,0,-0.7427035190178723,1959-09-01,291.7,538.6,565.9,1396.200000000001,1790.8000000000004,2399.8999999999996,-274.2,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1959,OCT,POST_MONSOON,345.0,974.600000000001,2297.8000000000006,2584.0,143.94358974358977,201.05641025641023,139.6772239837543,0.0,0,2.269609018002312,1959-10-01,337.9,291.7,538.6,1168.2000000000012,2064.4000000000005,2384.6,-200.70000000000005,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1959,NOV,POST_MONSOON,0.9,683.8000000000011,2080.0,2583.1,15.846153846153848,-14.946153846153846,-94.32038834951456,14.946153846153846,0,-0.6583406387027314,1959-11-01,345.0,337.9,291.7,974.600000000001,2297.8000000000006,2584.0,53.30000000000001,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1959,DEC,POST_MONSOON,0.1,346.00000000000114,1514.2000000000005,2580.2,5.967521367521368,-5.867521367521368,-98.3242623890003,5.867521367521368,0,-0.6170265723697456,1959-12-01,0.9,345.0,337.9,683.8000000000011,2080.0,2583.1,-337.0,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1960,JAN,WINTER,0.1,1.100000000001137,975.7000000000004,2480.5,14.045299145299143,-13.945299145299144,-99.28801801253574,13.945299145299144,0,-0.8222133391801826,1960-01-01,0.1,0.9,345.0,346.00000000000114,1514.2000000000003,2580.2,-344.9,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1960,FEB,WINTER,6.5,6.700000000001137,690.5000000000002,2481.3,22.68632478632479,-16.18632478632479,-71.34837810345478,16.18632478632479,0,-0.828429956173843,1960-02-01,0.1,0.1,0.9,1.100000000001137,975.7000000000003,2480.5,-0.8,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1960,MAR,PRE_MONSOON,52.0,58.60000000000114,404.6000000000004,2469.0,43.96666666666667,8.033333333333331,18.271417740712657,0.0,0,0.2570978181709495,1960-03-01,6.5,0.1,0.1,6.700000000001137,690.5000000000002,2481.2999999999997,6.4,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1960,APR,PRE_MONSOON,4.8,63.300000000001134,64.40000000000035,2362.2000000000003,110.91111111111113,-106.11111111111111,-95.67220997796034,106.11111111111111,0,-1.918322627935188,1960-04-01,52.0,6.5,0.1,58.60000000000114,404.60000000000036,2469.0,51.9,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1960,MAY,PRE_MONSOON,293.2,350.00000000000114,356.7000000000004,2436.7,268.4786324786325,24.721367521367483,9.207946007895057,0.0,0,0.356353526519212,1960-05-01,4.8,52.0,6.5,63.300000000001134,64.40000000000035,2362.2000000000003,-1.7000000000000002,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1960,JUN,MONSOON,407.2,705.2000000000012,763.8000000000003,2278.0,536.9897435897436,-129.78974358974364,-24.16987384565432,129.78974358974364,0,-0.9714736680669392,1960-06-01,293.2,4.8,52.0,350.00000000000114,356.70000000000033,2436.7,241.2,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1960,JUL,MONSOON,764.5,1464.9000000000012,1528.2000000000005,2503.9,645.7008547008547,118.79914529914528,18.39848041616477,0.0,0,0.722776864296708,1960-07-01,407.2,293.2,4.8,705.2000000000012,763.8000000000003,2278.0,402.4,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1960,AUG,MONSOON,387.2,1558.9000000000012,1908.9000000000003,2599.4,520.3042735042735,-133.10427350427352,-25.58200658391868,133.10427350427352,0,-0.7994588661490067,1960-08-01,764.5,407.2,293.2,1464.9000000000012,1528.2000000000003,2503.9,471.3,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1960,SEP,MONSOON,623.0,1774.7000000000012,2479.9000000000005,2884.5,421.69829059829055,201.30170940170945,47.735955750759565,0.0,0,1.7841352954759744,1960-09-01,387.2,764.5,407.2,1558.9000000000012,1908.9000000000003,2599.3999999999996,-20.0,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1960,OCT,POST_MONSOON,71.9,1082.1000000000013,2547.0,2611.4,143.94358974358977,-72.04358974358976,-50.04987708860309,72.04358974358976,0,-0.8132582331634315,1960-10-01,623.0,387.2,764.5,1774.7000000000012,2479.9000000000005,2884.5,-141.5,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1960,NOV,POST_MONSOON,0.0,694.9000000000011,2253.8,2610.5,15.846153846153848,-15.846153846153848,-100.0,15.846153846153848,0,-0.6979833843168435,1960-11-01,71.9,623.0,387.2,1082.1000000000013,2547.0,2611.4,-315.29999999999995,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1960,DEC,POST_MONSOON,0.0,71.90000000000114,1846.6000000000008,2610.4,5.967521367521368,-5.967521367521368,-100.0,5.967521367521368,0,-0.6275425387160325,1960-12-01,0.0,71.9,623.0,694.9000000000011,2253.8,2610.5,-623.0,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1961,JAN,WINTER,11.5,11.500000000001137,1093.6000000000004,2621.8,14.045299145299143,-2.545299145299145,-18.12207144161139,2.545299145299145,0,-0.1500705641136664,1961-01-01,0.0,0.0,71.9,71.90000000000114,1846.6000000000006,2610.4,-71.9,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1961,FEB,WINTER,38.9,50.400000000001135,745.3000000000004,2654.2,22.68632478632479,16.21367521367521,71.46893719624757,0.0,0,0.8298297744544194,1961-02-01,11.5,0.0,0.0,11.500000000001137,1093.6000000000004,2621.7999999999997,11.5,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1961,MAR,PRE_MONSOON,19.6,70.00000000000114,141.90000000000046,2621.8,43.96666666666667,-24.366666666666667,-55.420773313116,24.366666666666667,0,-0.7798278219210131,1961-03-01,38.9,11.5,0.0,50.400000000001135,745.3000000000004,2654.2,38.9,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1961,APR,PRE_MONSOON,39.3,97.80000000000112,109.30000000000044,2656.3,110.91111111111113,-71.61111111111111,-64.56621919455019,71.61111111111111,0,-1.2946166845070457,1961-04-01,19.6,38.9,11.5,70.00000000000114,141.90000000000046,2621.7999999999997,8.100000000000001,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1961,MAY,PRE_MONSOON,279.2,338.1000000000011,388.50000000000045,2642.3,268.4786324786325,10.721367521367483,3.993378326754092,0.0,0,0.1545463503200451,1961-05-01,39.3,19.6,38.9,97.80000000000113,109.30000000000045,2656.3,0.3999999999999986,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1961,JUN,MONSOON,448.3,766.8000000000011,836.8000000000004,2683.4,536.9897435897436,-88.68974358974361,-16.51609637771815,88.68974358974361,0,-0.6638409795876439,1961-06-01,279.2,39.3,19.6,338.1000000000011,388.50000000000045,2642.3,259.59999999999997,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1961,JUL,MONSOON,448.9,1176.400000000001,1274.2000000000005,2367.8,645.7008547008547,-196.8008547008548,-30.478642434510974,196.8008547008548,0,-1.1973411449503018,1961-07-01,448.3,279.2,39.3,766.8000000000011,836.8000000000004,2683.4,409.0,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1961,AUG,MONSOON,542.0,1439.2000000000012,1777.3000000000004,2522.6,520.3042735042735,21.69572649572649,4.169815164039449,0.0,0,0.1303101729787479,1961-08-01,448.9,448.3,279.2,1176.400000000001,1274.2000000000005,2367.8,169.7,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1961,SEP,MONSOON,341.5,1332.400000000001,2099.2000000000007,2241.1,421.69829059829055,-80.19829059829055,-19.017931157488945,80.19829059829055,0,-0.7107967504027272,1961-09-01,542.0,448.9,448.3,1439.2000000000012,1777.3000000000004,2522.6,93.69999999999999,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1961,OCT,POST_MONSOON,127.5,1011.0000000000013,2187.4000000000005,2296.7,143.94358974358977,-16.44358974358977,-11.423634614699504,16.44358974358977,0,-0.1856221322303837,1961-10-01,341.5,542.0,448.9,1332.400000000001,2099.2000000000007,2241.1,-107.39999999999998,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1961,NOV,POST_MONSOON,2.1,471.1000000000012,1910.3000000000004,2298.8,15.846153846153848,-13.746153846153849,-86.74757281553399,13.746153846153849,0,-0.6054836445505821,1961-11-01,127.5,341.5,542.0,1011.0000000000011,2187.4000000000005,2296.7,-414.5,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1961,DEC,POST_MONSOON,5.4,135.00000000000114,1467.4000000000003,2304.2,5.967521367521368,-0.5675213675213673,-9.510169006015465,0.5675213675213673,0,-0.0596803560165347,1961-12-01,2.1,127.5,341.5,471.10000000000116,1910.3000000000004,2298.7999999999997,-339.4,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1962,JAN,WINTER,33.0,40.50000000000114,1051.5000000000005,2325.7,14.045299145299143,18.954700854700853,134.9540558632021,0.0,0,1.117567125704763,1962-01-01,5.4,2.1,127.5,135.00000000000114,1467.4000000000005,2304.2,-122.1,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1962,FEB,WINTER,21.7,60.10000000000113,531.2000000000005,2308.4999999999995,22.68632478632479,-0.98632478632479,-4.34766228384133,0.98632478632479,0,-0.0504809467433001,1962-02-01,33.0,5.4,2.1,40.50000000000114,1051.5000000000005,2325.7,30.9,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1962,MAR,PRE_MONSOON,14.4,69.10000000000113,204.10000000000045,2303.3,43.96666666666667,-29.56666666666667,-67.24791508718727,29.56666666666667,0,-0.9462479863802172,1962-03-01,21.7,33.0,5.4,60.10000000000113,531.2000000000005,2308.4999999999995,16.299999999999997,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1962,APR,PRE_MONSOON,57.2,93.30000000000116,133.80000000000047,2321.2000000000003,110.91111111111113,-53.71111111111111,-48.42716890402725,53.71111111111111,0,-0.9710127312501254,1962-04-01,14.4,21.7,33.0,69.10000000000113,204.10000000000045,2303.2999999999997,-18.6,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1962,MAY,PRE_MONSOON,318.7,390.3000000000012,450.4000000000004,2360.7,268.4786324786325,50.22136752136748,18.705908569973243,0.0,0,0.7239308831676944,1962-05-01,57.2,14.4,21.7,93.30000000000115,133.80000000000047,2321.2000000000003,35.5,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1962,JUN,MONSOON,537.1,913.0000000000013,982.1000000000006,2449.5,536.9897435897436,0.1102564102563974,0.0205323121293416,0.0,0,0.000825267053753,1962-06-01,318.7,57.2,14.4,390.30000000000115,450.40000000000043,2360.7,304.3,-0.4999999999999997,-0.8660254037844388
Sub Himalayan West Bengal & Sikkim,1962,JUL,MONSOON,516.6,1372.4000000000012,1465.7000000000007,2517.2,645.7008547008547,-129.1008547008547,-19.99391107522469,129.1008547008547,0,-0.7854527126751983,1962-07-01,537.1,318.7,57.2,913.0000000000011,982.1000000000006,2449.5,479.90000000000003,1.2246467991473532e-16,-1.0
Sub Himalayan West Bengal & Sikkim,1962,AUG,MONSOON,663.2,1716.9000000000012,2107.2000000000007,2638.4,520.3042735042735,142.89572649572654,27.463877152750864,0.0,0,0.8582688780322616,1962-08-01,516.6,537.1,318.7,1372.4000000000012,1465.7000000000007,2517.2,197.90000000000003,1.0,6.123233995736766e-17
Sub Himalayan West Bengal & Sikkim,1962,SEP,MONSOON,279.5,1459.300000000001,2372.3000000000006,2576.4,421.69829059829055,-142.19829059829055,-33.72038582289358,142.19829059829055,0,-1.2603022098857803,1962-09-01,663.2,516.6,537.1,1716.9000000000012,2107.2000000000007,2638.4,126.10000000000002,0.49999999999999994,-0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1962,OCT,POST_MONSOON,77.4,1020.1000000000012,2392.500000000001,2526.3,143.94358974358977,-66.54358974358976,-46.228935836688166,66.54358974358976,0,-0.7511719282150184,1962-10-01,279.5,663.2,516.6,1459.3000000000013,2372.3000000000006,2576.4,-237.10000000000002,-0.5000000000000004,0.8660254037844384
Sub Himalayan West Bengal & Sikkim,1962,NOV,POST_MONSOON,0.4,357.30000000000126,2074.2000000000007,2524.6000000000004,15.846153846153848,-15.446153846153846,-97.4757281553398,15.446153846153846,0,-0.6803643862661269,1962-11-01,77.4,279.5,663.2,1020.1000000000013,2392.500000000001,2526.3,-585.8000000000001,-0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1962,DEC,POST_MONSOON,2.6,80.40000000000126,1539.7000000000005,2521.8,5.967521367521368,-3.3675213675213675,-56.43082211400745,3.3675213675213675,0,-0.3541274137125706,1962-12-01,0.4,77.4,279.5,357.30000000000126,2074.2000000000007,2524.6000000000004,-279.1,-1.0,-1.8369701987210297e-16
Sub Himalayan West Bengal & Sikkim,1963,JAN,WINTER,2.1,5.10000000000125,1025.2000000000007,2490.9,14.045299145299143,-11.945299145299144,-85.04837826325078,11.945299145299144,0,-0.7042935540807937,1963-01-01,2.6,0.4,77.4,80.40000000000126,1539.7000000000005,2521.8,-74.80000000000001,0.8660254037844387,-0.4999999999999998
Sub Himalayan West Bengal & Sikkim,1963,FEB,WINTER,0.7,5.40000000000125,362.70000000000056,2469.9,22.68632478632479,-21.98632478632479,-96.9144407188336,21.98632478632479,0,-1.1252789202986555,1963-02-01,2.1,2.6,0.4,5.10000000000125,1025.2000000000007,2490.9,1.7000000000000002,-0.8660254037844385,-0.5000000000000004
Sub Himalayan West Bengal & Sikkim,1963,MAR,PRE_MONSOON,32.2,35.00000000000125,115.40000000000056,2487.7000000000003,43.96666666666667,-11.766666666666666,-26.76269901440485,11.766666666666666,0,-0.3765789618852498,1963-03-01,0.7,2.1,2.6,5.40000000000125,362.70000000000056,2469.9,-1.9000000000000001,-2.4492935982947064e-16,1.0
Sub Himalayan West Bengal & Sikkim,1963,APR,PRE_MONSOON,103.9,136.80000000000126,141.90000000000057,2534.4,110.91111111111113,-7.011111111111106,-6.321378481266274,7.011111111111106,0,-0.126749903479278,1963-04-01,32.2,0.7,2.1,35.00000000000125,115.40000000000057,2487.7000000000003,30.1,0.8660254037844386,0.5000000000000001
Sub Himalayan West Bengal & Sikkim,1963,MAY,PRE_MONSOON,323.6,459.7000000000013,465.1000000000006,2539.3,268.4786324786325,55.12136752136752,20.5310072583726,0.0,0,0.7945633948374032,1963-05-01,103.9,32.2,0.7,136.80000000000126,141.90000000000057,2534.4,103.2,0.49999999999999994,0.8660254037844387
Sub Himalayan West Bengal & Sikkim,1963,JUN,MONSOON,409.4,836.9000000000012,871.9000000000005,2411.6000000000004,536.9897435897436,-127.58974358974363,-23.760182594329272,127.58974358974363,0,-0.9550067115060036,1963-06-01,323.6,103.9,32.2,459.7000000000013,465.1000000000006,2539.3,291.40000000000003,-0.4999999999999997,-0.8660254037844388
