subdivision,year,month,season,probability,risk_rank
Madhya Maharashtra,1923,4,PRE_MONSOON,0.9252073764801025,412
North Interior Karnataka,1905,8,MONSOON,0.9251986742019653,413
Sub Himalayan West Bengal & Sikkim,1907,3,PRE_MONSOON,0.9251420497894287,414
Andaman & Nicobar Islands,1905,7,MONSOON,0.925043523311615,415
Orissa,1901,4,PRE_MONSOON,0.925027072429657,416
West Uttar Pradesh,2005,6,MONSOON,0.9247542023658752,417
Madhya Maharashtra,1918,7,MONSOON,0.9246729612350464,418
Sub Himalayan West Bengal & Sikkim,1917,1,WINTER,0.9244652390480042,419
Telangana,1904,7,MONSOON,0.9244321584701538,420
Madhya Maharashtra,1912,6,MONSOON,0.9243727922439575,421
West Madhya Pradesh,1911,4,PRE_MONSOON,0.9243619441986084,422
Chhattisgarh,1965,6,MONSOON,0.9241658449172974,423
Lakshadweep,1901,7,MONSOON,0.923974871635437,424
Andaman & Nicobar Islands,1940,8,MONSOON,0.9237729907035828,425
Matathwada,1923,5,PRE_MONSOON,0.9236569404602051,426
Vidarbha,1902,4,PRE_MONSOON,0.9236101508140564,427
Naga Mani Mizo Tripura,1994,7,MONSOON,0.9235398173332214,428
Lakshadweep,1905,6,MONSOON,0.9235230088233948,429
Tamil Nadu,2004,3,PRE_MONSOON,0.9234907031059265,430
Sub Himalayan West Bengal & Sikkim,1940,3,PRE_MONSOON,0.9233786463737488,431
East Uttar Pradesh,2006,6,MONSOON,0.923316478729248,432
Bihar,1979,5,PRE_MONSOON,0.9229099154472351,433
Matathwada,1918,6,MONSOON,0.9228853583335876,434
Uttarakhand,2002,4,PRE_MONSOON,0.922767698764801,435
Uttarakhand,2002,6,MONSOON,0.9227107763290405,436
Konkan & Goa,1943,5,PRE_MONSOON,0.922697126865387,437
Bihar,1903,6,MONSOON,0.9225277900695801,438
Orissa,1901,3,PRE_MONSOON,0.9223054647445679,439
Coastal Andhra Pradesh,1905,6,MONSOON,0.9222980737686157,440
Orissa,1911,5,PRE_MONSOON,0.9222202897071838,441
Orissa,2002,4,PRE_MONSOON,0.9221884608268738,442
Chhattisgarh,2000,6,MONSOON,0.9221035838127136,443
South Interior Karnataka,1987,6,MONSOON,0.9219437837600708,444
Haryana Delhi & Chandigarh,2006,6,MONSOON,0.9219430685043335,445
Andaman & Nicobar Islands,1991,5,PRE_MONSOON,0.9219340682029724,446
Jharkhand,1918,6,MONSOON,0.9218772053718567,447
North Interior Karnataka,2001,6,MONSOON,0.9217155575752258,448
Konkan & Goa,1918,4,PRE_MONSOON,0.9216991662979126,449
Vidarbha,1904,6,MONSOON,0.9216780066490173,450
Himachal Pradesh,1987,5,PRE_MONSOON,0.9216727018356323,451
Orissa,1940,7,MONSOON,0.921661376953125,452
Uttarakhand,1918,4,PRE_MONSOON,0.921650767326355,453
Konkan & Goa,1925,5,PRE_MONSOON,0.921596348285675,454
Chhattisgarh,2009,7,MONSOON,0.9215945601463318,455
Coastal Karnataka,1943,5,PRE_MONSOON,0.9214879274368286,456
Sub Himalayan West Bengal & Sikkim,1909,6,MONSOON,0.9214551448822021,457
Coastal Karnataka,2002,6,MONSOON,0.9212856292724609,458
Assam & Meghalaya,2002,8,MONSOON,0.9211254119873047,459
Kerala,1987,5,PRE_MONSOON,0.920913577079773,460
East Madhya Pradesh,1965,6,MONSOON,0.9209105372428894,461
Sub Himalayan West Bengal & Sikkim,1908,6,MONSOON,0.9206968545913696,462
Haryana Delhi & Chandigarh,1918,4,PRE_MONSOON,0.9204813838005066,463
Coastal Karnataka,1943,6,MONSOON,0.9204009771347046,464
South Interior Karnataka,1906,7,MONSOON,0.9202563762664795,465
Orissa,2011,4,PRE_MONSOON,0.920233428478241,466
Assam & Meghalaya,2011,2,WINTER,0.920225203037262,467
Vidarbha,1923,3,PRE_MONSOON,0.9201852083206177,468
South Interior Karnataka,1922,7,MONSOON,0.9201306104660034,469
Gangetic West Bengal,1911,6,MONSOON,0.9200770258903503,470
Naga Mani Mizo Tripura,1960,1,WINTER,0.9198923707008362,471
Jharkhand,1911,4,PRE_MONSOON,0.9198804497718811,472
Himachal Pradesh,2000,5,PRE_MONSOON,0.9198407530784607,473
Chhattisgarh,1902,6,MONSOON,0.9197759032249451,474
Matathwada,1923,3,PRE_MONSOON,0.9196011424064636,475
West Uttar Pradesh,2006,5,PRE_MONSOON,0.9195989370346069,476
North Interior Karnataka,1921,7,MONSOON,0.919425368309021,477
Konkan & Goa,1923,5,PRE_MONSOON,0.919394850730896,478
Kerala,1904,8,MONSOON,0.9193174242973328,479
West Madhya Pradesh,2000,5,PRE_MONSOON,0.919313907623291,480
Sub Himalayan West Bengal & Sikkim,1908,5,PRE_MONSOON,0.9192969799041748,481
Andaman & Nicobar Islands,1925,7,MONSOON,0.9191699624061584,482
Jharkhand,1905,3,PRE_MONSOON,0.9190652370452881,483
Uttarakhand,2002,5,PRE_MONSOON,0.9188178181648254,484
Chhattisgarh,1905,3,PRE_MONSOON,0.9188120365142822,485
Assam & Meghalaya,2005,6,MONSOON,0.9187809824943542,486
Vidarbha,1920,5,PRE_MONSOON,0.9187273383140564,487
Kerala,1931,8,MONSOON,0.918670654296875,488
Vidarbha,1902,3,PRE_MONSOON,0.9185572266578674,489
Konkan & Goa,1966,4,PRE_MONSOON,0.9185489416122437,490
Sub Himalayan West Bengal & Sikkim,1904,3,PRE_MONSOON,0.918523907661438,491
Konkan & Goa,1950,6,MONSOON,0.9183347821235657,492
South Interior Karnataka,1917,5,PRE_MONSOON,0.9183225035667419,493
Jammu & Kashmir,1918,4,PRE_MONSOON,0.9182965755462646,494
Andaman & Nicobar Islands,1904,5,PRE_MONSOON,0.9182308316230774,495
South Interior Karnataka,1902,6,MONSOON,0.9181880354881287,496
Andaman & Nicobar Islands,1927,7,MONSOON,0.9180349111557007,497
Coastal Karnataka,1976,3,PRE_MONSOON,0.9179707765579224,498
Telangana,1912,5,PRE_MONSOON,0.9178455471992493,499
East Uttar Pradesh,1903,5,PRE_MONSOON,0.9178454279899597,500
Gujarat Region,1905,6,MONSOON,0.9174341559410095,501
Rayalseema,1918,8,MONSOON,0.9174230098724365,502
Vidarbha,1923,5,PRE_MONSOON,0.9173502922058105,503
Jharkhand,1905,4,PRE_MONSOON,0.9172217845916748,504
Kerala,1962,9,MONSOON,0.9170874357223511,505
Haryana Delhi & Chandigarh,1905,5,PRE_MONSOON,0.9170487523078918,506
Coastal Andhra Pradesh,1923,5,PRE_MONSOON,0.9170172810554504,507
Bihar,1966,5,PRE_MONSOON,0.9169510006904602,508
West Uttar Pradesh,1907,7,MONSOON,0.9168755412101746,509
Andaman & Nicobar Islands,1907,8,MONSOON,0.9168268442153931,510
Telangana,1902,3,PRE_MONSOON,0.916690468788147,511
Matathwada,2001,6,MONSOON,0.9165612459182739,512
East Madhya Pradesh,1911,4,PRE_MONSOON,0.9163528084754944,513
Sub Himalayan West Bengal & Sikkim,2009,6,MONSOON,0.9163517355918884,514
South Interior Karnataka,1987,4,PRE_MONSOON,0.9162023663520813,515
Matathwada,2001,5,PRE_MONSOON,0.9160955548286438,516
North Interior Karnataka,1921,4,PRE_MONSOON,0.916020393371582,517
Gangetic West Bengal,1905,4,PRE_MONSOON,0.91596919298172,518
Coastal Karnataka,1918,6,MONSOON,0.915771484375,519
Jammu & Kashmir,1970,12,WINTER,0.9157159924507141,520
Madhya Maharashtra,1918,3,PRE_MONSOON,0.9157029390335083,521
Orissa,1905,3,PRE_MONSOON,0.9156525731086731,522
Konkan & Goa,1910,5,PRE_MONSOON,0.91559898853302,523
Konkan & Goa,1910,6,MONSOON,0.915537416934967,524
Andaman & Nicobar Islands,1914,7,MONSOON,0.9155186414718628,525
Matathwada,1912,6,MONSOON,0.9153743982315063,526
Kerala,1962,4,PRE_MONSOON,0.9152626991271973,527
South Interior Karnataka,1938,7,MONSOON,0.9151076674461365,528
Andaman & Nicobar Islands,1923,8,MONSOON,0.9148658514022827,529
Coastal Karnataka,2009,3,PRE_MONSOON,0.9147889018058777,530
Jharkhand,2011,6,MONSOON,0.914714515209198,531
Konkan & Goa,1905,7,MONSOON,0.9146880507469177,532
Konkan & Goa,2009,3,PRE_MONSOON,0.9146395325660706,533
Madhya Maharashtra,1922,6,MONSOON,0.9146379232406616,534
West Madhya Pradesh,2005,5,PRE_MONSOON,0.9145364165306091,535
Tamil Nadu,1910,7,MONSOON,0.9145194292068481,536
Punjab,2004,6,MONSOON,0.9144676923751831,537
Coastal Andhra Pradesh,2002,4,PRE_MONSOON,0.9144523739814758,538
Jharkhand,1905,5,PRE_MONSOON,0.9141866564750671,539
Coastal Andhra Pradesh,1918,7,MONSOON,0.9140251278877258,540
Konkan & Goa,1986,4,PRE_MONSOON,0.9139285087585449,541
Kerala,1947,9,MONSOON,0.9138869643211365,542
Coastal Karnataka,1908,8,MONSOON,0.913810133934021,543
Haryana Delhi & Chandigarh,2004,5,PRE_MONSOON,0.913764238357544,544
Chhattisgarh,1902,7,MONSOON,0.9137138724327087,545
Kerala,1987,6,MONSOON,0.9136669039726257,546
Coastal Karnataka,2009,4,PRE_MONSOON,0.9136595726013184,547
Matathwada,1972,5,PRE_MONSOON,0.9135119915008545,548
Coastal Karnataka,1995,3,PRE_MONSOON,0.9133933186531067,549
Chhattisgarh,2000,5,PRE_MONSOON,0.913226306438446,550
Tamil Nadu,2003,2,WINTER,0.9131629467010498,551
Uttarakhand,1987,5,PRE_MONSOON,0.913150429725647,552
Matathwada,1920,6,MONSOON,0.9131208062171936,553
Madhya Maharashtra,1911,8,MONSOON,0.9131007194519043,554
East Uttar Pradesh,1907,6,MONSOON,0.9130512475967407,555
Madhya Maharashtra,1915,5,PRE_MONSOON,0.9130120873451233,556
Tamil Nadu,1918,7,MONSOON,0.9129776954650879,557
East Madhya Pradesh,2009,7,MONSOON,0.9126553535461426,558
South Interior Karnataka,1918,4,PRE_MONSOON,0.9125924110412598,559
North Interior Karnataka,2002,7,MONSOON,0.9124128818511963,560
Konkan & Goa,1905,3,PRE_MONSOON,0.9124002456665039,561
Lakshadweep,1904,7,MONSOON,0.9122819900512695,562
Vidarbha,1922,6,MONSOON,0.9121626615524292,563
West Uttar Pradesh,2006,7,MONSOON,0.9121471643447876,564
Sub Himalayan West Bengal & Sikkim,1906,7,MONSOON,0.9120354056358337,565
Vidarbha,1923,4,PRE_MONSOON,0.9119823575019836,566
East Madhya Pradesh,1906,5,PRE_MONSOON,0.911837637424469,567
Naga Mani Mizo Tripura,2013,5,PRE_MONSOON,0.9118195176124573,568
Coastal Andhra Pradesh,1909,7,MONSOON,0.9117252230644226,569
Orissa,1905,4,PRE_MONSOON,0.9117021560668945,570
Jharkhand,2009,3,PRE_MONSOON,0.9115676283836365,571
Telangana,1923,5,PRE_MONSOON,0.9115509986877441,572
Chhattisgarh,1920,7,MONSOON,0.9115360379219055,573
Chhattisgarh,1909,5,PRE_MONSOON,0.9115327596664429,574
North Interior Karnataka,1912,4,PRE_MONSOON,0.9114534258842468,575
South Interior Karnataka,1915,6,MONSOON,0.9113710522651672,576
Orissa,1965,6,MONSOON,0.9113063812255859,577
East Uttar Pradesh,2004,6,MONSOON,0.9110594391822815,578
Naga Mani Mizo Tripura,1972,7,MONSOON,0.9110158085823059,579
East Uttar Pradesh,1911,4,PRE_MONSOON,0.9109580516815186,580
Andaman & Nicobar Islands,1923,5,PRE_MONSOON,0.9108161926269531,581
Chhattisgarh,1926,3,PRE_MONSOON,0.9107598066329956,582
Madhya Maharashtra,1918,8,MONSOON,0.910619854927063,583
Chhattisgarh,1912,5,PRE_MONSOON,0.9105119705200195,584
Naga Mani Mizo Tripura,1985,8,MONSOON,0.9103967547416687,585
Himachal Pradesh,1965,11,POST_MONSOON,0.9103687405586243,586
South Interior Karnataka,1965,8,MONSOON,0.9103257656097412,587
Assam & Meghalaya,1979,3,PRE_MONSOON,0.9102857112884521,588
Sub Himalayan West Bengal & Sikkim,1917,3,PRE_MONSOON,0.91012042760849,589
Andaman & Nicobar Islands,1987,4,PRE_MONSOON,0.9100835919380188,590
Lakshadweep,2011,4,PRE_MONSOON,0.9100673794746399,591
Kerala,1983,2,WINTER,0.9100609421730042,592
West Madhya Pradesh,1923,5,PRE_MONSOON,0.9099024534225464,593
Bihar,1972,6,MONSOON,0.9097784757614136,594
Konkan & Goa,1943,7,MONSOON,0.9097437858581543,595
Uttarakhand,1939,5,PRE_MONSOON,0.9096980094909668,596
Bihar,1905,5,PRE_MONSOON,0.9095017910003662,597
Rayalseema,1909,8,MONSOON,0.9094969630241394,598
Assam & Meghalaya,1960,2,WINTER,0.9094412922859192,599
Naga Mani Mizo Tripura,1994,5,PRE_MONSOON,0.9094013571739197,600
Jharkhand,1918,4,PRE_MONSOON,0.9093156456947327,601
Sub Himalayan West Bengal & Sikkim,1940,2,WINTER,0.9091430902481079,602
East Madhya Pradesh,2007,6,MONSOON,0.9091005325317383,603
West Madhya Pradesh,1962,5,PRE_MONSOON,0.9089568257331848,604
South Interior Karnataka,1922,6,MONSOON,0.9089382290840149,605
Chhattisgarh,1902,3,PRE_MONSOON,0.9089204668998718,606
Sub Himalayan West Bengal & Sikkim,1914,5,PRE_MONSOON,0.9089091420173645,607
Lakshadweep,1987,4,PRE_MONSOON,0.908765971660614,608
Orissa,1911,4,PRE_MONSOON,0.9086600542068481,609
Orissa,1966,6,MONSOON,0.9086106419563293,610
Konkan & Goa,1941,7,MONSOON,0.9083365797996521,611
Kerala,1931,9,MONSOON,0.9082711338996887,612
Bihar,2010,5,PRE_MONSOON,0.908157467842102,613
Andaman & Nicobar Islands,1951,7,MONSOON,0.9081084132194519,614
Punjab,1904,5,PRE_MONSOON,0.9080284237861633,615
North Interior Karnataka,1922,7,MONSOON,0.9080131649971008,616
East Madhya Pradesh,1972,4,PRE_MONSOON,0.9079857468605042,617
South Interior Karnataka,1917,4,PRE_MONSOON,0.9078807234764099,618
Konkan & Goa,1950,4,PRE_MONSOON,0.9077494740486145,619
Kerala,1918,6,MONSOON,0.9076277613639832,620
Arunachal Pradesh,1998,12,WINTER,0.9074831604957581,621
Sub Himalayan West Bengal & Sikkim,1923,6,MONSOON,0.9073359966278076,622
Konkan & Goa,1999,6,MONSOON,0.9072914719581604,623
Rayalseema,1984,5,PRE_MONSOON,0.9072705507278442,624
Naga Mani Mizo Tripura,1984,4,PRE_MONSOON,0.9072643518447876,625
North Interior Karnataka,2003,3,PRE_MONSOON,0.9072583913803101,626
North Interior Karnataka,1921,6,MONSOON,0.9071496725082397,627
Bihar,1905,4,PRE_MONSOON,0.9071244597434998,628
Arunachal Pradesh,2009,12,WINTER,0.9069786071777344,629
Sub Himalayan West Bengal & Sikkim,1979,5,PRE_MONSOON,0.9069118499755859,630
Kerala,1986,5,PRE_MONSOON,0.9068554639816284,631
East Madhya Pradesh,2007,7,MONSOON,0.9068490862846375,632
Tamil Nadu,1923,7,MONSOON,0.9067777991294861,633
Sub Himalayan West Bengal & Sikkim,1906,2,WINTER,0.906697154045105,634
Gangetic West Bengal,1905,3,PRE_MONSOON,0.906599760055542,635
Punjab,2004,4,PRE_MONSOON,0.9064525365829468,636
South Interior Karnataka,2003,8,MONSOON,0.9063948392868042,637
West Uttar Pradesh,1920,6,MONSOON,0.9062550663948059,638
Naga Mani Mizo Tripura,1960,2,WINTER,0.9060954451560974,639
Telangana,1923,7,MONSOON,0.905982494354248,640
East Uttar Pradesh,2006,5,PRE_MONSOON,0.9059807658195496,641
Kerala,2002,5,PRE_MONSOON,0.9059205055236816,642
East Rajasthan,1915,5,PRE_MONSOON,0.9058125615119934,643
Rayalseema,1965,7,MONSOON,0.9058048725128174,644
Bihar,1905,3,PRE_MONSOON,0.9057588577270508,645
Sub Himalayan West Bengal & Sikkim,1939,3,PRE_MONSOON,0.9057416915893555,646
Orissa,1919,6,MONSOON,0.9056426286697388,647
South Interior Karnataka,1932,5,PRE_MONSOON,0.9053798913955688,648
Rayalseema,1918,7,MONSOON,0.9052242636680603,649
Bihar,1972,7,MONSOON,0.9050145745277405,650
Coastal Karnataka,1947,9,MONSOON,0.9049630165100098,651
West Uttar Pradesh,1987,5,PRE_MONSOON,0.9048811793327332,652
Tamil Nadu,2009,8,MONSOON,0.90458083152771,653
Uttarakhand,1987,6,MONSOON,0.9045153260231018,654
Sub Himalayan West Bengal & Sikkim,1979,3,PRE_MONSOON,0.9044966101646423,655
Uttarakhand,1991,6,MONSOON,0.9044106602668762,656
Sub Himalayan West Bengal & Sikkim,2009,7,MONSOON,0.9043618440628052,657
Matathwada,1922,6,MONSOON,0.9042733311653137,658
North Interior Karnataka,2002,8,MONSOON,0.9042098522186279,659
East Madhya Pradesh,2007,5,PRE_MONSOON,0.9041123986244202,660
West Madhya Pradesh,1923,4,PRE_MONSOON,0.9040765166282654,661
Andaman & Nicobar Islands,1931,8,MONSOON,0.9039792418479919,662
Chhattisgarh,1966,7,MONSOON,0.9037612676620483,663
Tamil Nadu,1911,5,PRE_MONSOON,0.9037125706672668,664
Matathwada,1920,5,PRE_MONSOON,0.9036787152290344,665
Madhya Maharashtra,1917,6,MONSOON,0.9036436676979065,666
Assam & Meghalaya,1962,7,MONSOON,0.9035929441452026,667
Bihar,1966,6,MONSOON,0.9035625457763672,668
Gangetic West Bengal,1903,4,PRE_MONSOON,0.9034833312034607,669
Konkan & Goa,1966,3,PRE_MONSOON,0.9034810066223145,670
Arunachal Pradesh,1998,11,POST_MONSOON,0.9032304286956787,671
East Uttar Pradesh,1903,4,PRE_MONSOON,0.9032067060470581,672
Kerala,1957,8,MONSOON,0.903124213218689,673
South Interior Karnataka,1930,5,PRE_MONSOON,0.9029397964477539,674
Coastal Karnataka,1965,8,MONSOON,0.9028982520103455,675
Kerala,1991,6,MONSOON,0.9026342630386353,676
Sub Himalayan West Bengal & Sikkim,1909,4,PRE_MONSOON,0.9024871587753296,677
Haryana Delhi & Chandigarh,2004,6,MONSOON,0.9024654626846313,678
East Madhya Pradesh,1972,5,PRE_MONSOON,0.9024581909179688,679
Matathwada,1941,5,PRE_MONSOON,0.9024022817611694,680
Assam & Meghalaya,2011,3,PRE_MONSOON,0.9023988842964172,681
Sub Himalayan West Bengal & Sikkim,1960,2,WINTER,0.901996910572052,682
Coastal Andhra Pradesh,1918,6,MONSOON,0.9019536375999451,683
Madhya Maharashtra,1971,4,PRE_MONSOON,0.9018410444259644,684
Himachal Pradesh,1965,5,PRE_MONSOON,0.9016551375389099,685
Assam & Meghalaya,1994,8,MONSOON,0.9016534686088562,686
South Interior Karnataka,1917,6,MONSOON,0.9016225934028625,687
Gangetic West Bengal,1972,2,WINTER,0.9015235304832458,688
Andaman & Nicobar Islands,1929,7,MONSOON,0.9014042019844055,689
Uttarakhand,1911,4,PRE_MONSOON,0.9014003276824951,690
Sub Himalayan West Bengal & Sikkim,1939,2,WINTER,0.9013526439666748,691
Bihar,1904,7,MONSOON,0.9013018012046814,692
Arunachal Pradesh,1999,1,WINTER,0.901195764541626,693
Himachal Pradesh,1907,6,MONSOON,0.9011169672012329,694
Coastal Andhra Pradesh,1923,7,MONSOON,0.9009248614311218,695
East Uttar Pradesh,1903,6,MONSOON,0.9007024765014648,696
Jammu & Kashmir,1918,3,PRE_MONSOON,0.9006796479225159,697
North Interior Karnataka,1921,3,PRE_MONSOON,0.9006162285804749,698
Vidarbha,1987,7,MONSOON,0.9001927375793457,699
East Uttar Pradesh,1907,7,MONSOON,0.9001711010932922,700
Telangana,1905,4,PRE_MONSOON,0.8998836874961853,701
Gangetic West Bengal,1972,4,PRE_MONSOON,0.8998355269432068,702
South Interior Karnataka,1902,5,PRE_MONSOON,0.8998177647590637,703
Coastal Karnataka,1910,6,MONSOON,0.8997551202774048,704
Vidarbha,1922,5,PRE_MONSOON,0.89967280626297,705
Chhattisgarh,1904,8,MONSOON,0.8996524810791016,706
Assam & Meghalaya,2006,6,MONSOON,0.8996331095695496,707
Konkan & Goa,1971,4,PRE_MONSOON,0.8996108174324036,708
Matathwada,1924,5,PRE_MONSOON,0.8995773196220398,709
Coastal Andhra Pradesh,1905,5,PRE_MONSOON,0.8995550274848938,710
Andaman & Nicobar Islands,1931,9,MONSOON,0.8994917869567871,711
Orissa,1987,6,MONSOON,0.8993557095527649,712
Kerala,1983,9,MONSOON,0.8993530869483948,713
Chhattisgarh,1986,6,MONSOON,0.8993389010429382,714
Sub Himalayan West Bengal & Sikkim,1975,5,PRE_MONSOON,0.8993216753005981,715
Kerala,1988,9,MONSOON,0.8991645574569702,716
Assam & Meghalaya,1979,5,PRE_MONSOON,0.8991614580154419,717
Sub Himalayan West Bengal & Sikkim,1937,3,PRE_MONSOON,0.8990916609764099,718
Coastal Andhra Pradesh,1923,6,MONSOON,0.899074912071228,719
Coastal Karnataka,1909,7,MONSOON,0.8990249633789062,720
Sub Himalayan West Bengal & Sikkim,1907,2,WINTER,0.8989847302436829,721
South Interior Karnataka,1902,7,MONSOON,0.8989395499229431,722
Kerala,1947,8,MONSOON,0.8989002108573914,723
Vidarbha,2000,6,MONSOON,0.8987625241279602,724
Madhya Maharashtra,1905,8,MONSOON,0.8986799120903015,725
South Interior Karnataka,2003,4,PRE_MONSOON,0.8986040353775024,726
Konkan & Goa,1986,5,PRE_MONSOON,0.8985697627067566,727
Chhattisgarh,1920,6,MONSOON,0.8985304832458496,728
Madhya Maharashtra,1905,3,PRE_MONSOON,0.8985042572021484,729
Coastal Karnataka,1966,5,PRE_MONSOON,0.8984012603759766,730
Kerala,1986,6,MONSOON,0.898322582244873,731
Assam & Meghalaya,1979,4,PRE_MONSOON,0.8982997536659241,732
Sub Himalayan West Bengal & Sikkim,2009,8,MONSOON,0.8982656002044678,733
Punjab,1918,4,PRE_MONSOON,0.8980986475944519,734
Orissa,2005,6,MONSOON,0.8980399966239929,735
Lakshadweep,1962,4,PRE_MONSOON,0.8980318307876587,736
Bihar,1982,5,PRE_MONSOON,0.8980211019515991,737
Naga Mani Mizo Tripura,1982,8,MONSOON,0.8979135155677795,738
Assam & Meghalaya,1976,7,MONSOON,0.8978723883628845,739
Vidarbha,1920,6,MONSOON,0.8978551030158997,740
Coastal Karnataka,1903,4,PRE_MONSOON,0.8978424072265625,741
Coastal Karnataka,1971,7,MONSOON,0.8978421092033386,742
West Rajasthan,1939,5,PRE_MONSOON,0.8978161811828613,743
Bihar,1966,4,PRE_MONSOON,0.8977929949760437,744
Vidarbha,2000,7,MONSOON,0.8975817561149597,745
Matathwada,1923,4,PRE_MONSOON,0.8975619077682495,746
Tamil Nadu,1984,3,PRE_MONSOON,0.8975253701210022,747
Konkan & Goa,1944,7,MONSOON,0.8975188732147217,748
Kerala,1974,9,MONSOON,0.897494375705719,749
Punjab,1915,5,PRE_MONSOON,0.8972877860069275,750
Chhattisgarh,1965,7,MONSOON,0.897142231464386,751
Madhya Maharashtra,1922,7,MONSOON,0.8971261978149414,752
Andaman & Nicobar Islands,1914,9,MONSOON,0.8970120549201965,753
Punjab,1954,5,PRE_MONSOON,0.8968974947929382,754
Arunachal Pradesh,1917,11,POST_MONSOON,0.8967385292053223,755
Sub Himalayan West Bengal & Sikkim,1986,3,PRE_MONSOON,0.8967216610908508,756
Kerala,2002,6,MONSOON,0.8966929316520691,757
Madhya Maharashtra,1922,5,PRE_MONSOON,0.896579921245575,758
Kerala,1936,3,PRE_MONSOON,0.8964781761169434,759
Matathwada,1972,4,PRE_MONSOON,0.8964539170265198,760
West Madhya Pradesh,2000,6,MONSOON,0.8964482545852661,761
West Uttar Pradesh,2005,7,MONSOON,0.8963383436203003,762
Naga Mani Mizo Tripura,1960,3,PRE_MONSOON,0.8961479663848877,763
Sub Himalayan West Bengal & Sikkim,1960,1,WINTER,0.8961141705513,764
Matathwada,1907,7,MONSOON,0.896097719669342,765
Madhya Maharashtra,1965,6,MONSOON,0.8957313299179077,766
Sub Himalayan West Bengal & Sikkim,1920,4,PRE_MONSOON,0.8956835865974426,767
Matathwada,1924,4,PRE_MONSOON,0.8956224918365479,768
Sub Himalayan West Bengal & Sikkim,1996,4,PRE_MONSOON,0.8954746723175049,769
Sub Himalayan West Bengal & Sikkim,1988,4,PRE_MONSOON,0.89537113904953,770
Andaman & Nicobar Islands,1919,8,MONSOON,0.895326554775238,771
South Interior Karnataka,1934,7,MONSOON,0.8952481150627136,772
East Uttar Pradesh,1907,8,MONSOON,0.8952449560165405,773
Tamil Nadu,1918,6,MONSOON,0.8952158093452454,774
Andaman & Nicobar Islands,1923,9,MONSOON,0.8951539993286133,775
Madhya Maharashtra,1937,6,MONSOON,0.8949591517448425,776
East Madhya Pradesh,1907,7,MONSOON,0.8948215246200562,777
Assam & Meghalaya,2015,3,PRE_MONSOON,0.8946620225906372,778
Andaman & Nicobar Islands,1925,6,MONSOON,0.8944365382194519,779
Konkan & Goa,1910,4,PRE_MONSOON,0.8944172859191895,780
Assam & Meghalaya,2006,5,PRE_MONSOON,0.8944154381752014,781
Assam & Meghalaya,2002,7,MONSOON,0.8943814039230347,782
Gangetic West Bengal,1903,5,PRE_MONSOON,0.8943230509757996,783
Konkan & Goa,1971,6,MONSOON,0.8942111134529114,784
South Interior Karnataka,2003,2,WINTER,0.8940430879592896,785
Konkan & Goa,1926,4,PRE_MONSOON,0.8939893841743469,786
South Interior Karnataka,2003,3,PRE_MONSOON,0.8939588069915771,787
Jammu & Kashmir,2008,1,WINTER,0.8939128518104553,788
Jammu & Kashmir,1924,5,PRE_MONSOON,0.8938225507736206,789
Kerala,1911,5,PRE_MONSOON,0.8937891721725464,790
