subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Coastal Andhra Pradesh,2007,8.0,2,164.4,605.5,627.1000000000004,1097.0,175.89572649572648,-11.495726495726473,-6.535534844847849,11.495726495726473,0,-0.207989206756947,0,2007-08-01,141.0,300.1,13.0,454.1,467.8000000000004,1212.3000000000002,128.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25472945,1,FALSE_POSITIVE
Orissa,2003,8.0,2,425.1,971.4999999999992,1040.4,1318.1,354.62820512820514,70.47179487179488,19.872021980405627,0.0,0,0.8713807434850066,0,2003-08-01,367.5,178.9,22.6,568.9999999999993,631.5,1264.1999999999998,344.9,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25469974,1,FALSE_POSITIVE
Chhattisgarh,2017,3.0,1,3.5,5.100000000000454,84.89999999999982,1286.8,15.245299145299146,-11.745299145299146,-77.04210349273981,11.745299145299146,0,-0.5723236920268975,0,2017-03-01,0.7,0.9,0.0,1.6000000000004548,376.99999999999983,1307.8,0.7,1.0,6.123233995736766e-17,0,MAR,0,0.25441617,1,FALSE_POSITIVE
Kerala,2001,2.0,0,28.3,113.89999999999954,602.0000000000005,2387.8,15.374358974358977,12.925641025641026,84.07271514342895,0.0,0,0.8014489176194558,0,2001-02-01,16.5,69.1,78.1,163.69999999999953,1140.2000000000005,2417.3,-61.6,0.8660254037844386,0.5000000000000001,0,FEB,0,0.254408,1,FALSE_POSITIVE
West Madhya Pradesh,2006,4.0,1,3.3,47.59999999999971,49.00000000000017,764.7000000000002,2.3367521367521364,0.9632478632478634,41.2216532553036,0.0,0,0.2779367548816135,0,2006-04-01,44.3,0.0,0.0,44.29999999999971,47.00000000000017,767.5000000000002,44.3,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2542834,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2011,9.0,2,757.1,1781.7999999999995,2602.899999999999,4143.7,440.3825688073394,316.7174311926606,71.91870287927306,0.0,0,2.079217379201737,0,2011-09-01,441.5,583.2,383.2,1407.8999999999996,2118.5999999999985,3649.9,58.30000000000001,-1.0,-1.8369701987210294e-16,0,SEP,0,0.25427,1,FALSE_POSITIVE
Arunachal Pradesh,2002,9.0,2,257.9,1152.6000000000006,1994.699999999999,2440.4,432.0050505050505,-174.10505050505054,-40.30162385868105,174.10505050505054,0,-0.8686586351237429,0,2002-09-01,290.7,604.0,396.8,1291.500000000001,1863.099999999999,2470.6,-106.10000000000002,-1.0,-1.8369701987210294e-16,0,SEP,0,0.25419632,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2017,3.0,1,12.4,13.400000000000029,123.10000000000036,916.3,13.132478632478632,-0.7324786324786317,-5.577611454604615,0.7324786324786317,0,-0.0368398807210008,0,2017-03-01,0.0,1.0,36.9,37.90000000000003,335.1000000000004,907.5,-36.9,1.0,6.123233995736766e-17,0,MAR,0,0.25384644,1,FALSE_POSITIVE
East Uttar Pradesh,2004,4.0,1,8.7,10.50000000000017,42.599999999999945,1067.5000000000002,6.337606837606837,2.362393162393162,37.2757923128793,0.0,0,0.2615363150658259,0,2004-04-01,0.0,1.8,22.8,24.60000000000017,41.49999999999994,1067.6,-22.8,0.8660254037844387,-0.4999999999999998,0,APR,0,0.253642,1,FALSE_POSITIVE
Rayalseema,2003,8.0,2,116.4,357.2000000000004,402.4,706.5,107.4948717948718,8.905128205128207,8.284235383918137,0.0,0,0.1586041267647479,0,2003-08-01,183.4,57.4,4.1,244.9000000000004,287.29999999999995,659.9,179.3,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25363988,1,FALSE_POSITIVE
Uttarakhand,2007,8.0,2,502.8,1165.6,1408.5999999999992,1680.9,381.11282051282046,121.68717948717956,31.92943741001388,0.0,0,1.1848358991124506,0,2007-08-01,522.9,139.9,78.8,741.5999999999999,1044.6999999999994,1472.8,444.1,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25345477,1,FALSE_POSITIVE
Jharkhand,2016,8.0,2,395.6,819.4999999999998,910.8000000000002,1041.7,325.44358974358977,70.15641025641025,21.557164580099744,0.0,0,0.9341821722208326,0,2016-08-01,301.0,122.9,72.8,496.69999999999976,522.8000000000002,886.8,228.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25333023,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2016,1.0,0,20.7,53.50000000000125,1088.600000000001,2523.5,14.045299145299143,6.654700854700854,47.38027140509949,0.0,0,0.3923604473435219,0,2016-01-01,9.0,23.8,53.6,86.40000000000126,1461.200000000001,2518.5,-44.6,0.4999999999999999,0.8660254037844387,0,JAN,0,0.25292742,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2015,3.0,1,5.5,8.099999999999971,233.80000000000032,872.5,13.132478632478632,-7.632478632478632,-58.11910185486495,7.632478632478632,0,-0.3838741363343504,0,2015-03-01,0.6,2.0,6.4,8.999999999999972,372.8000000000004,876.1,-5.800000000000001,1.0,6.123233995736766e-17,0,MAR,0,0.25292715,1,FALSE_POSITIVE
Matathwada,2017,3.0,1,4.7,4.700000000000171,105.69999999999987,939.9000000000002,7.116239316239317,-2.4162393162393165,-33.953879413884216,2.4162393162393165,0,-0.1942250645396381,0,2017-03-01,0.0,0.0,0.2,0.2000000000001705,403.2999999999999,946.0000000000002,-0.2,1.0,6.123233995736766e-17,0,MAR,0,0.2528273,1,FALSE_POSITIVE
West Uttar Pradesh,2011,4.0,1,2.8,17.099999999999888,36.09999999999977,822.2999999999998,6.162393162393163,-3.362393162393163,-54.563106796116514,3.362393162393163,0,-0.3378277167984884,0,2011-04-01,3.9,10.4,2.1,16.399999999999885,37.99999999999977,819.8999999999999,1.7999999999999998,0.8660254037844387,-0.4999999999999998,0,APR,0,0.25269365,1,FALSE_POSITIVE
Rayalseema,2007,4.0,1,6.0,6.6000000000003975,105.19999999999992,602.0,19.54871794871795,-13.54871794871795,-69.3074501573977,13.54871794871795,0,-0.7722674168307988,0,2007-04-01,0.1,0.5,0.0,0.6000000000003979,187.59999999999997,605.6999999999999,0.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2526514,1,FALSE_POSITIVE
Tamil Nadu,2012,3.0,1,2.5,5.599999999999886,477.5,908.8,19.47179487179487,-16.97179487179487,-87.1609165130366,16.97179487179487,0,-0.7611615369161717,0,2012-03-01,0.1,3.0,41.0,44.09999999999989,551.0000000000001,914.3,-40.9,1.0,6.123233995736766e-17,0,MAR,0,0.25264958,1,FALSE_POSITIVE
Punjab,2006,8.0,2,90.8,384.0999999999999,463.6,589.4000000000001,157.74615384615385,-66.94615384615385,-42.4391671136685,66.94615384615385,0,-0.9157262485960956,0,2006-08-01,220.3,73.0,32.1,325.3999999999999,376.5,593.9000000000001,188.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25251487,1,FALSE_POSITIVE
Madhya Maharashtra,2016,4.0,1,1.4,9.199999999999942,25.49999999999983,600.7,9.00940170940171,-7.609401709401709,-84.46067735508964,7.609401709401709,0,-0.8112921330723781,0,2016-04-01,7.1,0.7,0.0,7.799999999999943,72.39999999999982,608.9000000000001,7.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2524375,1,FALSE_POSITIVE
Rayalseema,2016,3.0,1,0.8,8.700000000000456,551.4,1040.5,8.054700854700855,-7.254700854700855,-90.0679117147708,7.254700854700855,0,-0.5327800888243179,0,2016-03-01,0.0,7.9,52.2,60.100000000000456,686.9,1053.1,-52.2,1.0,6.123233995736766e-17,0,MAR,0,0.25210947,1,FALSE_POSITIVE
Lakshadweep,2015,8.0,2,146.4,700.5000000000003,924.4,1349.7999999999995,206.90964912280705,-60.50964912280702,-29.24447911411456,60.50964912280702,0,-0.5881540690549139,0,2015-08-01,257.5,296.6,133.1,687.2000000000004,778.5,1669.4999999999998,124.4,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.2520578,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2016,1.0,0,8.5,22.40000000000017,731.2,1916.3,13.864957264957264,-5.364957264957265,-38.69436567624214,5.364957264957265,0,-0.3244286369889312,0,2016-01-01,10.0,3.9,118.7,132.60000000000016,1136.3000000000002,1922.2,-108.7,0.4999999999999999,0.8660254037844387,0,JAN,0,0.251987,1,FALSE_POSITIVE
Jammu & Kashmir,2006,8.0,2,331.5,614.7999999999997,789.8,1169.3,180.8128205128205,150.6871794871795,83.3387693747607,0.0,0,2.132116051563929,0,2006-08-01,209.0,74.3,43.8,327.0999999999997,550.6,915.5,165.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.25196785,1,FALSE_POSITIVE
Kerala,2008,10.0,3,343.4,1039.3999999999994,2095.6000000000004,2551.6000000000004,291.94188034188033,51.45811965811964,17.626152026512706,0.0,0,0.5413439087118208,0,2008-10-01,347.0,349.0,505.1,1201.0999999999997,1860.6000000000004,2565.4,-158.10000000000002,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.2519587,1,FALSE_POSITIVE
East Uttar Pradesh,2009,4.0,1,0.6,2.500000000000228,3.1,947.1000000000004,6.337606837606837,-5.737606837606838,-90.53270397842212,5.737606837606838,0,-0.6352001747600903,1,2009-04-01,0.8,1.1,0.0,1.9000000000002275,12.8,949.5000000000002,0.8,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2515866,1,FALSE_POSITIVE
Jharkhand,2002,3.0,1,10.7,25.1,140.80000000000024,1243.7,18.2965811965812,-7.596581196581194,-41.51912925678516,7.596581196581194,0,-0.3848702042376714,0,2002-03-01,5.4,9.0,0.0,14.4,262.9000000000002,1263.0,5.4,1.0,6.123233995736766e-17,0,MAR,0,0.2512745,1,FALSE_POSITIVE
Jammu & Kashmir,2005,4.0,1,64.9,658.0999999999997,1019.8,1512.1999999999998,94.14102564102564,-29.24102564102563,-31.06087430205637,29.24102564102563,0,-0.6050522118530003,0,2005-04-01,189.7,403.5,296.0,889.1999999999997,1028.2,1566.2,-106.3,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2510071,1,FALSE_POSITIVE
Bihar,2011,8.0,2,278.7,730.8000000000004,838.3999999999995,996.7,298.7401709401709,-20.040170940170924,-6.70822771410424,20.040170940170924,0,-0.2407774693479859,0,2011-08-01,241.1,211.0,74.5,526.6000000000004,567.3999999999995,876.4,166.6,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.2508318,1,FALSE_POSITIVE
West Madhya Pradesh,2000,4.0,1,0.1,0.2,0.6,1021.1000000000004,2.3367521367521364,-2.2367521367521364,-95.7205559619605,2.2367521367521364,0,-0.645395286180286,0,2000-04-01,0.1,41.6,0.1,0.2,86.7,1021.0000000000002,0.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.25082758,1,FALSE_POSITIVE
Gangetic West Bengal,2001,2.0,0,1.9,2.300000000000227,508.5000000000001,1506.8,22.392307692307693,-20.49230769230769,-91.51494331844728,20.49230769230769,0,-0.8506605939192251,0,2001-02-01,0.3,0.1,1.6,2.000000000000228,685.0000000000001,1562.8,-1.3,0.8660254037844386,0.5000000000000001,0,FEB,0,0.25070742,1,FALSE_POSITIVE
South Interior Karnataka,2001,9.0,2,189.9,510.1,758.3000000000001,994.0,137.64273504273504,52.257264957264965,37.96587225692677,0.0,0,1.0099835922239906,0,2001-09-01,152.0,168.2,127.2,447.4,570.0999999999999,987.6,24.8,-1.0,-1.8369701987210294e-16,0,SEP,0,0.2505552,1,FALSE_POSITIVE
Gujarat Region,2011,5.0,1,0.0,0.0,0.3999999999997797,1088.6999999999996,5.715384615384615,-5.715384615384615,-100.0,5.715384615384615,0,-0.4118052997047698,0,2011-05-01,0.0,0.0,0.2,0.2000000000002273,41.39999999999978,1088.6999999999996,-0.2,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.2503998,1,FALSE_POSITIVE
Bihar,2016,8.0,2,150.8,635.9000000000003,729.3999999999994,851.4,298.7401709401709,-147.9401709401709,-49.52135177354474,147.9401709401709,0,-1.7774628809418225,0,2016-08-01,356.4,128.7,84.0,569.1000000000004,579.1999999999995,987.6,272.4,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.2502914,1,FALSE_POSITIVE
Vidarbha,2015,3.0,1,66.3,97.29999999999954,123.10000000000043,947.2,11.893162393162394,54.406837606837605,457.46316924182537,0.0,0,3.52520244206287,0,2015-03-01,4.7,26.3,2.3,33.29999999999955,281.70000000000044,930.5,2.4000000000000004,1.0,6.123233995736766e-17,0,MAR,0,0.2501242,1,FALSE_POSITIVE
East Madhya Pradesh,2015,3.0,1,73.4,121.69999999999943,192.90000000000063,947.1000000000004,13.571794871794872,59.828205128205134,440.8275080294729,0.0,0,3.469824676953009,0,2015-03-01,11.0,37.3,12.9,61.19999999999944,259.1000000000006,891.5000000000002,-1.9000000000000004,1.0,6.123233995736766e-17,0,MAR,0,0.2500648,1,FALSE_POSITIVE
Jammu & Kashmir,2014,2.0,0,64.0,160.09999999999962,249.1,810.5,114.76581196581196,-50.76581196581196,-44.23426375525038,50.76581196581196,0,-0.7612967979397334,0,2014-02-01,75.8,20.3,13.4,109.49999999999964,404.19999999999993,882.9,62.4,0.8660254037844386,0.5000000000000001,0,FEB,0,0.2497469,1,FALSE_POSITIVE
Uttarakhand,2017,3.0,1,44.5,94.59999999999988,110.79999999999907,1322.7,57.06495726495727,-12.564957264957265,-22.01869214869844,12.564957264957265,0,-0.2984480842550732,0,2017-03-01,13.5,36.6,3.5,53.59999999999989,177.69999999999908,1324.0,10.0,1.0,6.123233995736766e-17,0,MAR,0,0.24965617,1,FALSE_POSITIVE
Lakshadweep,2015,3.0,1,3.7,6.400000000000398,296.9,1327.6999999999998,15.006140350877194,-11.306140350877191,-75.34342666744607,11.306140350877191,0,-0.4994029961618551,0,2015-03-01,0.5,2.2,62.3,65.0000000000004,425.4,1328.4,-61.8,1.0,6.123233995736766e-17,0,MAR,0,0.24938342,1,FALSE_POSITIVE
Bihar,2015,4.0,1,38.7,67.7000000000004,81.69999999999949,1081.9,16.848717948717947,21.85128205128205,129.69106680870496,0.0,0,1.374960583586175,0,2015-04-01,27.2,1.8,12.8,41.8000000000004,90.79999999999949,1043.9,14.4,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2491904,1,FALSE_POSITIVE
Himachal Pradesh,2000,8.0,2,126.7,589.7999999999998,763.4000000000002,1149.8000000000002,273.9153846153846,-147.2153846153846,-53.74483978769412,147.2153846153846,0,-1.5612582442950005,0,2000-08-01,265.1,198.0,79.9,542.9999999999998,755.7000000000003,1307.7,185.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24905664,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2012,9.0,2,434.7,1451.9000000000017,2418.300000000001,2570.7,421.69829059829055,13.001709401709434,3.08317811373223,0.0,0,0.1152340370782496,0,2012-09-01,332.7,684.5,604.2,1621.4000000000017,2029.100000000001,2492.3,-271.50000000000006,-1.0,-1.8369701987210294e-16,0,SEP,0,0.24903919,1,FALSE_POSITIVE
Jammu & Kashmir,2002,11.0,3,0.7,113.79999999999971,504.1,915.2,23.8146551724138,-23.114655172413794,-97.06063348416288,23.114655172413794,0,-0.8044102417471034,0,2002-11-01,15.2,97.9,217.4,330.4999999999997,536.4000000000001,966.1,-202.2,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.24897707,1,FALSE_POSITIVE
Gangetic West Bengal,2002,2.0,0,1.5,27.800000000000228,406.10000000000014,1566.3000000000002,22.392307692307693,-20.892307692307693,-93.3012710408794,20.892307692307693,0,-0.8672650799867174,0,2002-02-01,26.3,0.0,8.8,35.10000000000023,653.3000000000001,1566.7,17.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.24872668,1,FALSE_POSITIVE
North Interior Karnataka,2009,4.0,1,17.4,27.299999999999883,62.69999999999983,598.4,24.06410256410257,-6.664102564102567,-27.693127330847105,6.664102564102567,0,-0.4253942942070747,0,2009-04-01,9.9,0.0,0.3,10.199999999999886,99.39999999999984,603.8,9.6,0.8660254037844387,-0.4999999999999998,0,APR,0,0.24863796,1,FALSE_POSITIVE
Lakshadweep,2004,8.0,2,169.5,701.5000000000002,1041.2999999999995,1539.4999999999998,206.90964912280705,-37.40964912280703,-18.08018585957936,37.40964912280703,0,-0.3636219623227399,0,2004-08-01,280.8,251.2,330.2,862.2000000000003,873.2999999999998,1462.0999999999997,-49.39999999999998,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24824783,1,FALSE_POSITIVE
Madhya Maharashtra,2009,8.0,2,148.2,546.9000000000001,555.7999999999997,931.1,184.8752136752137,-36.67521367521371,-19.837820844737053,36.67521367521371,0,-0.5468585699385113,0,2009-08-01,329.8,68.9,7.7,406.4,409.2999999999998,1040.5,322.1,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24821703,1,FALSE_POSITIVE
Kerala,2012,10.0,3,187.5,930.1999999999994,1818.4000000000003,2248.1,291.94188034188033,-104.44188034188032,-35.774887871371185,104.44188034188032,0,-1.0987376941311229,0,2012-10-01,241.1,501.6,362.6,1105.2999999999995,1802.000000000001,2287.8,-121.50000000000004,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.24805145,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2012,1.0,0,24.5,27.10000000000017,745.6,1904.1,13.864957264957264,10.635042735042736,76.70447540377265,0.0,0,0.6431202055206744,0,2012-01-01,0.2,2.4,92.6,95.20000000000016,1034.4,1892.2,-92.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.24792817,1,FALSE_POSITIVE
East Uttar Pradesh,2010,4.0,1,0.0,10.000000000000227,20.1,619.7000000000002,6.337606837606837,-6.337606837606837,-100.0,6.337606837606837,0,-0.7016250999323803,0,2010-04-01,0.0,10.0,2.2,12.200000000000228,101.0,620.3000000000002,-2.2,0.8660254037844387,-0.4999999999999998,0,APR,0,0.2477284,1,FALSE_POSITIVE
Jharkhand,2006,8.0,2,337.2,982.6,1128.1000000000004,1360.6,325.44358974358977,11.75641025641022,3.6124264317735832,0.0,0,0.1565449091638647,0,2006-08-01,447.1,198.3,107.4,752.8,791.1000000000004,1237.9,339.70000000000005,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24769889,1,FALSE_POSITIVE
Kerala,2008,2.0,0,30.3,42.99999999999943,1014.3000000000004,3514.6,15.374358974358977,14.925641025641026,97.08138759172782,0.0,0,0.925458073688326,0,2008-02-01,0.8,11.9,87.4,100.09999999999944,1473.6000000000004,3489.9,-86.60000000000001,0.8660254037844386,0.5000000000000001,0,FEB,0,0.24746932,1,FALSE_POSITIVE
Vidarbha,2010,3.0,1,7.5,23.399999999999544,130.30000000000038,793.2,11.893162393162394,-4.3931623931623935,-36.93855551563062,4.3931623931623935,0,-0.2846478030696738,0,2010-03-01,1.9,14.0,1.2,17.099999999999543,213.1000000000004,786.6000000000001,0.7,1.0,6.123233995736766e-17,0,MAR,0,0.24746914,1,FALSE_POSITIVE
Punjab,2005,5.0,1,5.2,42.19999999999993,143.29999999999998,409.3,14.211965811965811,-9.011965811965812,-63.411113783978834,9.011965811965812,0,-0.5973310929176859,0,2005-05-01,8.4,28.6,60.3,97.29999999999993,138.9,431.30000000000007,-51.9,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.24732007,1,FALSE_POSITIVE
Matathwada,2011,3.0,1,0.7,4.500000000000114,98.99999999999989,1002.2,7.116239316239317,-6.4162393162393165,-90.1633437424934,6.4162393162393165,0,-0.5157578915808503,0,2011-03-01,3.8,0.0,0.0,3.8000000000001135,255.5999999999999,1005.4000000000002,3.8,1.0,6.123233995736766e-17,0,MAR,0,0.24709597,1,FALSE_POSITIVE
East Uttar Pradesh,2014,3.0,1,15.4,88.60000000000024,187.6,1061.4,8.873504273504274,6.526495726495726,73.55037565016373,0.0,0,0.552550764707578,0,2014-03-01,25.8,47.4,1.1,74.30000000000022,250.4,1048.7,24.7,1.0,6.123233995736766e-17,0,MAR,0,0.24704161,1,FALSE_POSITIVE
Lakshadweep,2017,3.0,1,100.2,122.4000000000004,287.7,1113.1999999999998,15.006140350877194,85.19385964912281,567.7266616005144,0.0,0,3.763093986363219,0,2017-03-01,0.9,21.3,74.7,96.9000000000004,263.1,1016.1999999999998,-73.8,1.0,6.123233995736766e-17,0,MAR,0,0.24675715,1,FALSE_POSITIVE
Himachal Pradesh,2007,12.0,3,35.6,55.29999999999983,530.5000000000002,1034.4,39.64017094017094,-4.040170940170938,-10.192112809676788,4.040170940170938,0,-0.1106869070542479,0,2007-12-01,1.0,18.7,85.7,105.39999999999984,650.6000000000003,1050.0,-84.7,-2.4492935982947064e-16,1.0,0,DEC,0,0.24625538,1,FALSE_POSITIVE
Bihar,2012,8.0,2,240.4,690.6000000000004,737.0999999999996,1004.9,298.7401709401709,-58.34017094017091,-19.528733198674768,58.34017094017091,0,-0.7009420609355067,0,2012-08-01,354.0,96.2,18.8,469.0000000000004,499.3999999999995,1043.2,335.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.246192,1,FALSE_POSITIVE
Madhya Maharashtra,2014,8.0,2,240.3,562.1999999999999,623.8999999999999,906.6,184.8752136752137,55.42478632478631,29.979565796286696,0.0,0,0.8264306148870333,0,2014-08-01,277.9,44.0,29.8,351.69999999999993,389.7999999999998,813.3000000000001,248.1,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.2460359,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2015,2.0,0,14.2,28.70000000000017,402.5,1606.3,36.41367521367521,-22.213675213675213,-61.00366162801615,22.213675213675213,0,-0.5920390667035444,0,2015-02-01,14.4,0.1,3.3,17.80000000000017,760.6,1613.1,11.1,0.8660254037844386,0.5000000000000001,0,FEB,0,0.24585466,1,FALSE_POSITIVE
Vidarbha,2017,3.0,1,6.1,6.299999999999488,81.3000000000004,1144.1,11.893162393162394,-5.793162393162394,-48.7100251527129,5.793162393162394,0,-0.3753585231918772,0,2017-03-01,0.0,0.2,0.0,0.1999999999994884,303.0000000000004,1158.1,0.0,1.0,6.123233995736766e-17,0,MAR,0,0.24584958,1,FALSE_POSITIVE
Matathwada,2009,3.0,1,0.6,0.6000000000001137,34.79999999999988,632.1000000000001,7.116239316239317,-6.516239316239317,-91.56858035070864,6.516239316239317,0,-0.5237962122568806,0,2009-03-01,0.0,0.0,0.1,0.1000000000001136,301.9999999999999,646.1000000000001,-0.1,1.0,6.123233995736766e-17,0,MAR,0,0.24579789,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2004,9.0,2,394.7,1490.6000000000013,2431.100000000001,2761.6,421.69829059829055,-26.998290598290566,-6.402276509109475,26.998290598290566,0,-0.2392856142011395,0,2004-09-01,356.4,739.5,489.5,1585.4000000000017,2076.9000000000005,2688.3,-133.10000000000002,-1.0,-1.8369701987210294e-16,0,SEP,0,0.24579604,1,FALSE_POSITIVE
East Uttar Pradesh,2002,8.0,2,212.1,364.4000000000002,396.69999999999993,668.0000000000001,274.4025641025641,-62.302564102564105,-22.70480390965921,62.302564102564105,0,-0.7653555684171015,0,2002-08-01,101.7,50.6,29.2,181.50000000000017,210.7,641.8000000000002,72.5,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24557763,1,FALSE_POSITIVE
Telangana,2007,3.0,1,0.1,0.1000000000001136,62.89999999999961,1010.3,12.571794871794872,-12.471794871794874,-99.20456863145014,12.471794871794874,0,-0.6696989340245428,0,2007-03-01,0.0,0.0,0.0,0.0,342.9999999999996,1052.9,0.0,1.0,6.123233995736766e-17,0,MAR,0,0.24546683,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2010,9.0,2,308.1,1362.800000000001,2433.400000000001,2786.0,421.69829059829055,-113.59829059829052,-26.93828576756176,113.59829059829052,0,-1.006820659221017,0,2010-09-01,461.3,593.4,558.1,1612.800000000001,2202.900000000001,2652.4999999999995,-96.8,-1.0,-1.8369701987210294e-16,0,SEP,0,0.2452185,1,FALSE_POSITIVE
Bihar,2003,8.0,2,310.6,898.3000000000004,971.7999999999996,1253.4,298.7401709401709,11.85982905982911,3.969947872261309,0.0,0,0.1424927779533701,0,2003-08-01,356.8,230.9,41.4,629.1000000000004,700.8999999999996,1190.5,315.40000000000003,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24506754,1,FALSE_POSITIVE
Jharkhand,2015,4.0,1,55.5,79.69999999999978,93.10000000000022,1166.3,19.0965811965812,36.4034188034188,190.6279371615271,0.0,0,2.254760355636892,0,2015-04-01,21.6,2.6,12.2,36.39999999999977,82.50000000000023,1112.7,9.400000000000002,0.8660254037844387,-0.4999999999999998,0,APR,0,0.24505284,1,FALSE_POSITIVE
West Madhya Pradesh,2017,8.0,2,173.7,586.4999999999997,595.1000000000001,743.0000000000002,288.04273504273505,-114.34273504273506,-39.69644817661197,114.34273504273506,0,-1.1606303846230264,0,2017-08-01,292.8,120.0,6.9,419.6999999999997,423.3000000000002,964.1,285.90000000000003,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24502823,1,FALSE_POSITIVE
East Madhya Pradesh,2015,8.0,2,272.1,673.4999999999994,779.0000000000007,1038.1000000000004,368.53675213675217,-96.43675213675216,-26.167472193103706,96.43675213675216,0,-0.891551318868124,0,2015-08-01,262.2,139.2,6.3,407.69999999999936,517.9000000000005,997.8000000000002,255.9,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.2449323,1,FALSE_POSITIVE
Telangana,2013,3.0,1,0.2,31.60000000000011,153.89999999999966,1033.3,12.571794871794872,-12.371794871794874,-98.40913726290027,12.371794871794874,0,-0.6643292262887375,0,2013-03-01,29.0,2.4,0.0,31.400000000000112,356.0999999999996,1033.3000000000002,29.0,1.0,6.123233995736766e-17,0,MAR,0,0.24487936,1,FALSE_POSITIVE
Punjab,2008,8.0,2,312.2,569.5999999999999,629.9,731.8000000000001,157.74615384615385,154.45384615384614,97.91290778758471,0.0,0,2.112704509429048,0,2008-08-01,101.9,155.5,40.6,297.9999999999999,321.79999999999995,635.0,61.3,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24485914,1,FALSE_POSITIVE
Jammu & Kashmir,2001,11.0,3,51.6,118.19999999999972,610.5,964.5,23.8146551724138,27.785344827586208,116.6733031674208,0.0,0,0.9669543319192512,0,2001-11-01,12.7,53.9,126.7,193.29999999999973,628.5,933.9,-114.0,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.24470407,1,FALSE_POSITIVE
East Madhya Pradesh,2010,3.0,1,0.1,13.399999999999432,180.50000000000065,939.8000000000004,13.571794871794872,-13.471794871794874,-99.2631777819762,13.471794871794874,0,-0.781316541066777,0,2010-03-01,10.4,2.9,19.0,32.29999999999943,389.1000000000007,941.5000000000005,-8.6,1.0,6.123233995736766e-17,0,MAR,0,0.24418771,1,FALSE_POSITIVE
Jharkhand,2007,8.0,2,353.6,909.4,1015.3000000000004,1396.1,325.44358974358977,28.15641025641025,8.651702213152856,0.0,0,0.3749224967346574,0,2007-08-01,430.4,125.4,58.1,613.8999999999999,710.1000000000004,1379.6999999999998,372.3,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.24352092,1,FALSE_POSITIVE
